광역	시군구	읍면동	투표소	선거인수	투표인수	기권수	무효표	계	더불어민주당	자유한국당	국민의당	바른정당	정의당	새누리당	경제애국당	국민대통합당	늘푸른한국당	민중연합당	한국국민당	혹익당	무소속
경기도	고양시일산서구	송산동	소계	32192	24323	7869	49	24274	10269	5007	5592	1672	1661	30	4	7	6	9	3	8	6
경기도	과천시	거소·선상투표	거소·선상투표	120	106	14	3	103	31	26	33	6	3	1	0	1	2	0	0	0	0
경기도	과천시	관외사전투표	관외사전투표	5609	5609	0	34	5575	2564	885	1159	480	462	6	2	1	1	5	2	2	6
경기도	과천시	재외투표	재외투표	862	679	183	1	678	398	58	112	30	78	1	0	0	0	0	0	0	1
경기도	과천시	중앙동	소계	5259	4331	928	17	4314	1549	1098	946	421	290	3	2	3	0	0	1	1	0
경기도	과천시	갈현동	소계	8436	7010	1426	11	6999	2891	1527	1509	619	434	10	0	0	2	1	0	1	5
경기도	과천시	별양동	소계	8783	7202	1581	16	7186	2881	1659	1515	646	460	8	0	2	1	3	2	2	7
경기도	과천시	부림동	소계	7835	6423	1412	18	6405	2600	1358	1410	550	460	15	1	2	1	3	0	3	2
경기도	과천시	과천동	소계	6828	5047	1781	11	5036	1860	1393	1113	325	315	14	2	1	0	2	1	5	5
경기도	과천시	문원동	소계	5474	4382	1092	16	4366	1754	1051	939	277	312	14	1	4	0	3	3	5	3
경기도	의왕시	거소·선상투표	거소·선상투표	222	211	11	8	203	65	44	74	7	8	1	2	0	1	1	0	0	0
경기도	의왕시	관외사전투표	관외사전투표	13258	13258	0	92	13166	6210	1975	2726	1135	1070	14	1	3	1	6	4	6	15
경기도	의왕시	재외투표	재외투표	1188	934	254	1	933	574	67	134	48	106	4	0	0	0	0	0	0	0
경기도	의왕시	고천동	소계	9873	7756	2117	21	7735	3025	2061	1631	510	479	10	2	2	2	4	1	5	3
경기도	의왕시	부곡동	소계	19912	15169	4743	58	15111	5921	3470	3598	999	1057	21	1	21	2	7	5	2	7
경기도	의왕시	오전동	소계	28102	22471	5631	47	22424	9287	4706	5332	1615	1406	27	2	12	1	13	2	4	17
경기도	의왕시	내손1동	소계	15893	12900	2993	44	12856	5416	2574	2999	990	830	19	1	4	3	9	2	3	6
경기도	의왕시	내손2동	소계	24074	19253	4821	50	19203	8258	3763	4415	1434	1265	30	3	7	5	7	3	8	5
경기도	의왕시	청계동	소계	15055	11961	3094	30	11931	5113	2558	2693	837	681	13	1	5	2	10	1	4	13
경기도	구리시	거소·선상투표	거소·선상투표	213	208	5	4	204	78	25	78	13	8	0	0	0	0	1	0	1	0
경기도	구리시	관외사전투표	관외사전투표	12584	12579	5	81	12498	5773	1923	2800	927	1015	12	2	4	2	13	5	4	18
경기도	구리시	재외투표	재외투표	1085	839	246	2	837	514	61	114	39	108	1	0	0	0	0	0	0	0
경기도	구리시	갈매동	소계	10388	7996	2392	21	7975	3448	1562	1923	530	491	7	0	2	1	4	2	3	2
경기도	구리시	동구동	소계	29395	23832	5563	64	23768	10162	4860	5404	1620	1630	31	1	15	6	13	4	8	14
경기도	구리시	인창동	소계	18641	14359	4282	46	14313	5964	3053	3267	964	1012	19	3	7	2	11	4	2	5
경기도	구리시	교문1동	소계	14532	10043	4489	42	10001	3728	2569	2480	595	584	12	2	2	0	6	4	11	8
경기도	구리시	교문2동	소계	16281	13174	3107	36	13138	5392	2794	3060	976	875	25	0	3	3	2	2	3	3
경기도	구리시	수택1동	소계	18117	12422	5695	48	12374	4806	3062	2966	702	788	17	0	7	2	11	1	3	9
경기도	구리시	수택2동	소계	19931	13772	6159	56	13716	5165	3317	3408	807	940	25	2	7	1	16	5	9	14
경기도	구리시	수택3동	소계	17975	14245	3730	30	14215	6151	2887	3198	994	935	13	4	5	1	8	4	6	9
경기도	오산시	거소·선상투표	거소·선상투표	266	244	22	6	238	91	32	80	18	11	0	0	1	1	0	2	1	1
경기도	오산시	관외사전투표	관외사전투표	13452	13448	4	88	13360	6508	1805	2828	1039	1092	13	2	10	7	16	7	5	28
경기도	오산시	재외투표	재외투표	714	547	167	2	545	333	42	84	31	54	0	0	0	0	0	1	0	0
경기도	오산시	중앙동	소계	20769	15645	5124	58	15587	6564	3259	3517	1084	1095	17	1	13	8	4	4	5	16
경기도	오산시	대원동	소계	45011	33104	11907	104	33e3	14493	5931	7886	2206	2371	27	4	17	3	19	8	10	25
경기도	오산시	남촌동	소계	17669	9541	8128	35	9506	4119	1732	2208	691	714	9	2	3	1	12	2	3	10
경기도	오산시	신장동	소계	37668	26793	10875	99	26694	11700	5329	6211	1621	1716	32	8	15	8	22	5	6	21
경기도	오산시	세마동	소계	13776	11047	2729	63	10984	4964	2090	2412	747	736	8	2	4	4	6	1	4	6
경기도	오산시	초평동	소계	11857	8314	3543	27	8287	3586	1609	1975	456	626	11	0	3	4	3	0	1	13
경기도	남양주시	거소·선상투표	거소·선상투표	941	889	52	33	856	306	151	284	60	24	7	4	4	4	1	3	2	6
경기도	남양주시	관외사전투표	관외사전투표	41543	41531	12	257	41274	19158	6596	8911	3085	3315	50	11	20	12	29	10	21	56
경기도	남양주시	재외투표	재외투표	3503	2746	757	4	2742	1691	196	388	120	320	23	1	2	0	1	0	0	0
경기도	남양주시	와부읍	소계	49946	39743	10203	115	39628	15983	9656	8641	2743	2440	67	6	22	6	16	9	18	21
경기도	남양주시	진접읍	소계	66758	47089	19669	130	46959	19300	10272	11271	2846	3070	74	4	32	10	19	16	15	30
경기도	남양주시	화도읍	소계	75377	51513	23864	152	51361	20611	11518	12523	2951	3543	58	6	32	13	39	15	17	35
경기도	남양주시	진건읍	소계	21271	14923	6348	58	14865	5413	3991	3572	907	914	22	4	6	3	8	0	9	16
경기도	남양주시	오남읍	소계	39094	27226	11868	72	27154	11424	5764	6445	1579	1833	37	2	18	2	15	9	5	21
경기도	남양주시	별내면	소계	15727	11901	3826	24	11877	4769	2723	2905	706	724	16	6	7	2	6	3	5	5
경기도	남양주시	퇴계원면	소계	24515	18638	5877	58	18580	7275	4392	4463	1213	1163	26	3	10	1	15	4	4	11
경기도	남양주시	수동면	소계	7357	4965	2392	66	4899	1447	1761	1198	201	236	15	6	2	1	4	5	3	20
경기도	남양주시	조안면	소계	3242	2282	960	7	2275	706	880	459	115	107	2	0	1	2	3	0	0	0
경기도	남양주시	호평동	소계	34477	26483	7994	47	26436	12136	4706	6015	1719	1763	34	3	14	4	19	3	4	16
경기도	남양주시	평내동	소계	28822	21908	6914	48	21860	9862	4158	4848	1443	1472	28	0	4	3	8	11	8	15
경기도	남양주시	금곡동	소계	17834	12560	5274	47	12513	4556	3405	2945	771	782	20	2	8	4	1	1	8	10
경기도	남양주시	양정동	소계	4279	3052	1227	9	3043	905	1062	727	179	158	1	1	1	1	0	0	2	6
경기도	남양주시	지금동	소계	12945	9917	3028	29	9888	4074	2188	2311	654	626	16	2	4	0	5	1	3	4
경기도	남양주시	도농동	소계	29631	23655	5976	80	23575	9207	5762	5429	1617	1482	28	0	15	2	8	4	6	15
경기도	남양주시	별내동	소계	46983	36951	10032	99	36852	16256	6845	8713	2562	2347	60	6	11	3	13	8	9	19
경기도	시흥시	거소·선상투표	거소·선상투표	541	518	23	11	507	188	59	186	52	13	2	2	0	0	2	0	0	3
경기도	시흥시	관외사전투표	관외사전투표	24208	24202	6	150	24052	11273	3345	5563	1807	1909	34	14	9	7	17	12	10	52
경기도	시흥시	재외투표	재외투표	1368	1054	314	2	1052	660	56	156	44	132	2	0	1	0	0	0	1	0
경기도	시흥시	대야동	소계	25747	19170	6577	75	19095	7786	3970	4774	1157	1288	35	7	19	5	19	5	11	19
경기도	시흥시	신천동	소계	31334	21424	9910	103	21321	8588	4629	5339	1200	1447	27	6	12	4	21	7	14	27
경기도	시흥시	신현동	소계	8828	6544	2284	33	6511	2328	1764	1559	384	433	6	1	10	0	8	6	8	4
경기도	시흥시	은행동	소계	21669	16874	4795	54	16820	7469	2992	3989	1063	1223	12	1	27	3	18	3	3	17
경기도	시흥시	매화동	소계	10246	7351	2895	34	7317	2828	1623	1874	425	512	13	3	11	1	14	2	2	9
경기도	시흥시	목감동	소계	14121	10714	3407	28	10686	4451	2256	2570	650	707	15	0	11	0	12	0	6	8
경기도	시흥시	군자동	소계	18725	12769	5956	45	12724	5081	2738	3254	651	910	22	5	18	4	14	7	1	19
경기도	시흥시	정왕본동	소계	20249	11165	9084	41	11124	5106	1881	2637	653	772	24	0	13	5	11	8	3	11
경기도	시흥시	정왕1동	소계	21032	13138	7894	58	13080	5870	2240	3144	774	995	16	3	9	1	8	8	1	11
경기도	시흥시	정왕2동	소계	23920	17642	6278	36	17606	7860	2780	4281	1170	1429	21	3	22	6	14	4	4	12
경기도	시흥시	정왕3동	소계	20269	14073	6196	41	14032	6200	2294	3611	900	979	11	3	7	3	4	3	5	12
경기도	시흥시	정왕4동	소계	25693	20489	5204	62	20427	9507	2934	5030	1383	1486	27	2	10	6	20	3	6	13
경기도	시흥시	과림동	소계	1837	1294	543	5	1289	366	530	295	45	47	4	0	0	1	0	0	1	0
경기도	시흥시	연성동	소계	17366	13579	3787	47	13532	5997	2456	3149	865	1011	12	1	9	4	14	2	2	10
경기도	시흥시	능곡동	소계	11267	8674	2593	29	8645	3753	1651	2082	547	570	5	2	6	3	18	2	0	6
경기도	시흥시	월곶동	소계	11961	8525	3436	16	8509	3703	1619	2170	462	521	4	2	10	2	8	2	2	4
경기도	시흥시	장곡동	소계	12425	10028	2397	25	10003	4718	1431	2456	614	743	9	1	4	3	13	5	0	6
경기도	화성시	거소·선상투표	거소·선상투표	818	737	81	55	682	239	92	245	51	30	2	1	5	0	2	3	4	8
경기도	화성시	관외사전투표	관외사전투표	44610	44536	74	265	44271	21074	6984	9124	3450	3411	50	12	38	8	30	11	16	63
경기도	화성시	재외투표	재외투표	2772	2182	590	5	2177	1375	109	337	91	256	5	0	2	0	1	1	0	0
경기도	화성시	봉담읍	소계	48686	36250	12436	107	36143	15671	7049	8410	2293	2547	40	5	42	9	27	10	10	30
경기도	화성시	우정읍	소계	13946	9358	4588	33	9325	3212	2605	2197	520	715	9	2	13	7	15	7	7	16
경기도	화성시	향남읍	소계	51078	36743	14335	100	36643	16744	6143	8595	2245	2746	40	4	18	7	53	14	9	25
경기도	화성시	매송면	소계	6302	4408	1894	23	4385	1341	1391	1090	268	252	5	0	14	0	5	2	10	7
경기도	화성시	비봉면	소계	4826	3421	1405	17	3404	916	1325	785	185	165	4	0	4	1	8	2	6	3
경기도	화성시	마도면	소계	5414	3707	1707	18	3689	1067	1296	943	173	188	2	2	0	4	1	4	2	7
경기도	화성시	송산면	소계	8793	5732	3061	29	5703	1463	2293	1338	296	263	7	2	11	5	6	7	4	8
경기도	화성시	서신면	소계	5730	3625	2105	18	3607	922	1419	949	134	157	9	0	1	2	7	3	1	3
경기도	화성시	팔탄면	소계	8778	5870	2908	25	5845	1854	1872	1472	322	291	4	3	6	1	7	1	4	8
경기도	화성시	장안면	소계	8255	5203	3052	58	5145	1558	1654	1311	258	307	11	2	5	2	9	5	6	17
경기도	화성시	양감면	소계	3594	2419	1175	10	2409	684	839	613	128	129	3	0	2	2	2	1	3	3
경기도	화성시	정남면	소계	9400	6265	3135	24	6241	1905	2176	1464	333	314	11	2	4	4	7	2	9	10
경기도	화성시	동탄면	소계	7051	5618	1433	8	5610	2821	890	1163	375	341	3	1	2	2	3	3	0	6
경기도	화성시	남양읍	소계	21575	14833	6742	67	14766	5606	3566	3561	912	1049	18	3	10	2	12	5	4	18
경기도	화성시	진안동	소계	25161	18032	7129	49	17983	8533	2941	3855	1254	1316	21	3	21	1	7	7	9	15
경기도	화성시	병점1동	소계	20243	15780	4463	40	15740	7383	2547	3532	1119	1104	12	1	6	4	8	4	1	19
경기도	화성시	병점2동	소계	17690	14212	3478	28	14184	7126	2033	3012	946	1005	20	2	14	3	8	4	4	7
경기도	화성시	반월동	소계	19352	16008	3344	41	15967	7727	2439	3504	1269	981	12	1	10	3	4	0	5	12
경기도	화성시	기배동	소계	10339	8136	2203	28	8108	3447	1586	1917	533	589	7	1	6	2	6	1	2	11
경기도	화성시	화산동	소계	16869	11979	4890	47	11932	4646	2811	2747	803	856	19	3	12	2	13	5	3	12
경기도	화성시	동탄1동	소계	33528	27861	5667	51	27810	14957	3370	5449	2184	1797	22	0	12	2	4	2	4	7
경기도	화성시	동탄2동	소계	24333	20348	3985	41	20307	10747	2594	4189	1475	1256	22	0	4	3	7	1	2	7
경기도	화성시	동탄3동	소계	28211	23283	4928	44	23239	13047	2442	4645	1598	1447	15	4	8	2	8	9	2	12
경기도	화성시	동탄4동	소계	46428	39382	7046	51	39331	20849	4536	8498	2974	2390	28	4	14	3	7	4	13	11
경기도	군포시	거소·선상투표	거소·선상투표	318	296	22	9	287	118	35	99	22	8	2	0	1	0	2	0	0	0
경기도	군포시	관외사전투표	관외사전투표	18477	18477	0	115	18362	8892	2469	4033	1398	1479	24	5	5	3	17	5	4	28
경기도	군포시	재외투표	재외투표	1806	1412	394	6	1406	905	107	185	52	154	2	0	0	0	0	0	1	0
경기도	군포시	군포1동	소계	25447	18607	6840	61	18546	7594	4023	4409	1233	1205	16	1	18	2	12	6	7	20
경기도	군포시	군포2동	소계	40213	32978	7235	84	32894	14676	6096	7471	2219	2305	46	4	24	6	16	7	7	17
경기도	군포시	산본1동	소계	14821	10764	4057	32	10732	4380	2387	2589	631	693	17	3	8	4	2	3	4	11
경기도	군포시	산본2동	소계	21239	17776	3463	58	17718	7714	3498	3993	1335	1106	27	3	12	2	14	1	4	9
경기도	군포시	금정동	소계	15986	11602	4384	33	11569	4849	2418	2768	681	795	16	0	8	4	8	5	6	11
경기도	군포시	재궁동	소계	17879	14261	3618	34	14227	6438	2579	3140	1038	980	17	2	9	1	10	0	2	11
경기도	군포시	오금동	소계	17459	14712	2747	34	14678	6816	2494	3248	1077	977	15	1	23	0	9	6	4	8
경기도	군포시	수리동	소계	13874	11224	2650	29	11195	4926	2282	2481	739	721	23	0	7	1	9	1	1	4
경기도	군포시	궁내동	소계	14796	12484	2312	28	12456	5785	2238	2652	934	805	9	0	12	2	10	0	3	6
경기도	군포시	광정동	소계	18918	15339	3579	50	15289	6744	2941	3488	1120	933	17	1	10	7	7	3	9	9
경기도	군포시	대야동	소계	7598	6152	1446	23	6129	2714	1217	1327	405	434	8	1	13	2	5	0	2	1
경기도	하남시	거소·선상투표	거소·선상투표	206	199	7	6	193	70	46	56	13	7	1	0	0	0	0	0	0	0
경기도	하남시	관외사전투표	관외사전투표	16729	16727	2	65	16662	7643	2950	3532	1292	1162	25	5	13	3	5	7	6	19
경기도	하남시	재외투표	재외투표	1308	1040	268	3	1037	615	79	164	41	124	12	0	0	1	0	0	1	0
경기도	하남시	천현동	소계	6004	3913	2091	24	3889	1205	1345	927	191	197	7	2	3	1	3	1	1	6
경기도	하남시	신장1동	소계	6370	4635	1735	28	4607	1665	1264	1068	278	301	8	0	5	1	6	1	5	5
경기도	하남시	신장2동	소계	33009	25840	7169	110	25730	10115	6703	5686	1707	1442	24	2	8	2	14	3	7	17
경기도	하남시	덕풍1동	소계	13439	9881	3558	46	9835	3682	2663	2249	632	568	16	0	5	0	10	2	2	6
경기도	하남시	덕풍2동	소계	15985	11330	4655	41	11289	4240	2979	2643	705	655	27	1	9	3	15	2	2	8
경기도	하남시	덕풍3동	소계	19292	14483	4809	48	14435	5819	3413	3318	990	851	7	1	7	2	18	2	3	4
경기도	하남시	풍산동	소계	4444	3277	1167	14	3263	1416	693	724	241	177	4	0	1	1	3	0	0	3
경기도	하남시	감북동	소계	3061	2047	1014	8	2039	613	784	440	110	81	1	2	2	0	1	1	1	3
경기도	하남시	춘궁동	소계	3382	2460	922	20	2440	670	1023	527	107	105	1	0	1	1	3	1	1	0
경기도	하남시	초이동	소계	3001	2069	932	9	2060	649	673	517	119	86	3	1	2	0	6	0	4	0
경기도	하남시	미사1동	소계	13108	10575	2533	22	10553	4817	1887	2368	821	633	7	2	3	3	7	1	1	3
경기도	하남시	미사2동	소계	25975	21487	4488	32	21455	10328	3610	4603	1563	1284	23	1	9	1	14	3	5	11
경기도	하남시	위례동	소계	10787	8974	1813	16	8958	3751	1681	2177	870	462	8	0	0	0	4	0	4	1
경기도	여주시	거소·선상투표	거소·선상투표	184	170	14	5	165	53	37	59	10	4	0	0	0	0	1	0	0	1
경기도	여주시	관외사전투표	관외사전투표	7706	7706	0	55	7651	2932	1626	1762	631	646	14	0	10	2	4	2	3	19
경기도	여주시	재외투표	재외투표	428	320	108	1	319	198	27	48	9	33	3	0	0	0	1	0	0	0
경기도	여주시	점동면	소계	4027	2821	1206	29	2792	721	1196	590	135	124	4	2	4	2	6	3	4	1
경기도	여주시	가남읍	소계	12175	7955	4220	29	7926	2415	2539	1906	470	546	9	1	7	5	3	7	9	9
경기도	여주시	능서면	소계	5096	3497	1599	22	3475	899	1436	755	163	192	5	0	7	4	3	1	2	8
경기도	여주시	흥천면	소계	3986	2726	1260	12	2714	594	1197	638	144	120	8	0	1	2	3	2	3	2
경기도	여주시	금사면	소계	2423	1751	672	10	1741	322	887	377	73	65	3	1	5	0	1	1	4	2
경기도	여주시	산북면	소계	2028	1519	509	7	1512	383	661	313	71	73	0	0	3	1	1	2	2	2
경기도	여주시	대신면	소계	6025	3939	2086	18	3921	899	1745	888	182	182	7	0	2	1	6	4	2	3
경기도	여주시	북내면	소계	4092	2653	1439	14	2639	642	1089	596	134	149	8	1	3	3	2	4	4	4
경기도	여주시	강천면	소계	3171	2201	970	20	2181	574	957	445	86	93	0	2	3	0	6	3	6	6
경기도	여주시	여흥동	소계	17065	11456	5609	45	11411	3848	3543	2414	725	813	13	2	12	4	9	7	4	17
경기도	여주시	중앙동	소계	13902	9455	4447	38	9417	3187	2744	2058	628	754	8	1	11	1	9	2	4	10
경기도	여주시	오학동	소계	10837	7526	3311	21	7505	2807	1897	1696	475	593	8	3	4	0	11	2	3	6
경기도	파주시	거소·선상투표	거소·선상투표	828	786	42	30	756	277	141	227	55	35	0	3	4	3	1	5	1	4
경기도	파주시	관외사전투표	관외사전투표	26250	26242	8	144	26098	12199	4206	5267	1954	2329	38	10	17	9	18	13	8	30
경기도	파주시	재외투표	재외투표	2109	1651	458	4	1647	1015	115	218	71	220	8	0	0	0	0	0	0	0
경기도	파주시	문산읍	소계	37173	26018	11155	114	25904	10060	6454	5458	1711	2041	43	9	25	10	30	5	15	43
경기도	파주시	조리읍	소계	23691	16895	6796	59	16836	6030	4604	3864	969	1263	36	1	15	10	11	8	6	19
경기도	파주시	법원읍	소계	9658	6325	3333	53	6272	1741	2316	1468	321	351	17	3	9	6	11	9	4	16
경기도	파주시	파주읍	소계	11119	7231	3888	48	7183	2127	2479	1617	406	499	8	3	9	2	4	8	6	15
경기도	파주시	광탄면	소계	10196	6792	3404	43	6749	1914	2311	1576	335	559	14	4	5	4	6	4	10	7
경기도	파주시	탄현면	소계	10670	7420	3250	38	7382	2793	2093	1488	413	559	8	1	11	2	5	2	2	5
경기도	파주시	월롱면	소계	10552	7522	3030	31	7491	3252	1331	1371	654	839	5	1	4	2	11	5	3	13
경기도	파주시	적성면	소계	6121	4203	1918	33	4170	1054	1612	973	283	215	6	1	3	1	5	5	4	8
경기도	파주시	파평면	소계	3454	2497	957	18	2479	699	969	504	129	158	6	3	2	0	1	3	1	4
경기도	파주시	군내면	소계	716	633	83	9	624	238	159	140	39	41	2	1	0	0	0	0	1	3
경기도	파주시	진동면	소계	227	198	29	3	195	68	67	33	16	4	0	1	0	1	2	0	1	2
경기도	파주시	교하동	소계	27327	20515	6812	48	20467	9338	4102	4264	1238	1444	38	3	8	8	10	2	5	7
경기도	파주시	운정1동	소계	33092	26520	6572	45	26475	12526	4382	5661	1803	2004	26	1	18	3	25	1	6	19
경기도	파주시	운정2동	소계	24387	19311	5076	35	19276	9068	3160	4161	1343	1484	23	0	9	4	11	2	4	7
경기도	파주시	운정3동	소계	38271	28996	9275	87	28909	13407	4848	6374	1955	2198	45	3	16	5	33	4	9	12
경기도	파주시	금촌1동	소계	18009	11647	6362	51	11596	4167	3176	2614	699	876	17	1	10	4	12	4	5	11
경기도	파주시	금촌2동	소계	25316	19464	5852	55	19409	8660	3458	4135	1354	1700	30	1	25	5	11	7	2	21
경기도	파주시	금촌3동	소계	21588	15980	5608	54	15926	6515	3363	3508	1071	1389	29	2	8	3	17	5	3	13
경기도	이천시	거소·선상투표	거소·선상투표	501	469	32	62	407	139	94	97	30	20	2	3	7	3	3	2	4	3
경기도	이천시	관외사전투표	관외사전투표	13137	13132	5	96	13036	5584	2199	2876	1188	1112	14	2	5	1	11	4	4	36
경기도	이천시	재외투표	재외투표	747	595	152	2	593	364	36	96	15	81	0	0	0	0	0	0	0	1
경기도	이천시	장호원읍	소계	11696	7967	3729	37	7930	2302	3070	1725	414	374	8	2	6	0	1	5	7	16
경기도	이천시	부발읍	소계	24961	17696	7265	52	17644	7344	3948	3866	1125	1280	13	4	13	4	11	10	5	21
경기도	이천시	신둔면	소계	8963	6308	2655	32	6276	2032	2051	1484	327	347	8	2	9	0	3	1	2	10
경기도	이천시	백사면	소계	7803	5157	2646	17	5140	1628	1749	1152	278	306	8	1	5	3	5	1	3	1
경기도	이천시	호법면	소계	4721	3255	1466	8	3247	844	1338	674	177	191	10	2	0	1	4	2	3	1
경기도	이천시	마장면	소계	7699	5274	2425	47	5227	1506	1805	1224	362	301	6	2	2	2	2	5	2	8
경기도	이천시	대월면	소계	10583	7506	3077	32	7474	3031	1777	1581	409	635	13	2	6	2	7	3	4	4
경기도	이천시	모가면	소계	3983	2823	1160	26	2797	672	1146	654	137	158	4	1	4	4	2	4	4	7
경기도	이천시	설성면	소계	4092	2787	1305	28	2759	673	1180	597	155	135	0	0	6	0	1	3	3	6
경기도	이천시	율면	소계	2454	1711	743	8	1703	490	639	396	76	88	3	0	2	0	1	0	2	6
경기도	이천시	창전동	소계	14942	9922	5020	39	9883	3164	3114	2119	667	749	12	2	9	6	5	8	9	19
경기도	이천시	증포동	소계	30393	22518	7875	77	22441	9471	4512	5022	1617	1729	22	5	7	6	20	6	6	18
경기도	이천시	중리동	소계	11855	8292	3563	37	8255	2696	2741	1779	507	485	7	0	8	3	5	7	8	9
경기도	이천시	관고동	소계	9053	6429	2624	40	6389	2169	1902	1353	429	498	15	1	4	0	8	2	3	5
경기도	용인시처인구	거소·선상투표	거소·선상투표	416	390	26	20	370	145	76	108	19	11	2	2	2	1	0	0	1	3
경기도	용인시처인구	관외사전투표	관외사전투표	15594	15592	2	112	15480	6586	2758	3428	1322	1299	17	3	12	6	8	9	4	28
경기도	용인시처인구	재외투표	재외투표	1026	801	225	5	796	473	77	108	43	91	2	0	1	0	0	0	1	0
경기도	용인시처인구	포곡읍	소계	25466	17931	7535	71	17860	7035	4055	4300	1127	1251	21	4	7	8	16	7	8	21
경기도	용인시처인구	모현면	소계	18806	13121	5685	45	13076	4824	3316	3272	767	846	13	0	4	4	5	4	7	14
경기도	용인시처인구	남사면	소계	5409	3754	1655	17	3737	1050	1365	955	179	166	3	2	1	1	1	4	5	5
경기도	용인시처인구	이동면	소계	15507	10341	5166	48	10293	3688	2864	2506	575	594	15	1	9	2	8	6	5	20
경기도	용인시처인구	원삼면	소계	6231	4435	1796	16	4419	1207	1662	1036	242	239	11	3	2	3	3	3	3	5
경기도	용인시처인구	백암면	소계	7405	4990	2415	50	4940	1351	1806	1175	287	262	9	4	12	5	6	7	6	10
경기도	용인시처인구	양지면	소계	13525	9339	4186	44	9295	3246	2619	2209	578	586	14	2	6	4	9	6	3	13
경기도	용인시처인구	중앙동	소계	18909	13462	5447	70	13392	4939	3429	3107	919	942	8	1	12	1	9	3	7	15
경기도	용인시처인구	역삼동	소계	22329	16867	5462	64	16803	6705	3648	3987	1173	1236	16	2	3	2	14	4	3	10
경기도	용인시처인구	유림동	소계	22773	15987	6786	51	15936	6405	3402	3915	982	1168	13	6	6	3	14	3	5	14
경기도	용인시처인구	동부동	소계	11010	7862	3148	36	7826	2769	2076	1921	494	536	8	2	3	4	5	1	1	6
경기도	용인시수지구	거소·선상투표	거소·선상투표	374	352	22	10	342	121	56	134	18	8	1	0	1	1	0	1	0	1
경기도	용인시수지구	관외사전투표	관외사전투표	26482	26461	21	124	26337	12257	4200	5463	2378	1950	29	4	9	0	17	4	7	19
경기도	용인시수지구	재외투표	재외투표	4043	3212	831	12	3200	1828	283	560	148	362	13	0	3	0	0	0	1	2
경기도	용인시수지구	풍덕천1동	소계	28390	23038	5352	43	22995	10259	4557	4896	1811	1385	43	0	15	0	13	4	5	7
경기도	용인시수지구	풍덕천2동	소계	25408	21172	4236	51	21121	9723	3890	4367	1777	1295	34	3	8	3	10	1	2	8
경기도	용인시수지구	신봉동	소계	25269	20849	4420	41	20808	8239	5401	4311	1738	1051	38	0	6	2	7	1	4	10
경기도	용인시수지구	죽전1동	소계	39090	32072	7018	53	32019	14219	6830	6550	2609	1724	34	2	10	6	16	3	10	6
경기도	용인시수지구	죽전2동	소계	13406	10953	2453	21	10932	4869	2163	2310	929	633	14	1	2	1	5	0	1	4
경기도	용인시수지구	동천동	소계	25130	20756	4374	39	20717	8596	4730	4379	1652	1281	37	1	4	4	12	1	7	13
경기도	용인시수지구	상현1동	소계	30360	24600	5760	44	24556	10271	5448	5363	2059	1354	38	1	2	0	6	0	3	11
경기도	용인시수지구	상현2동	소계	23983	20240	3743	42	20198	8320	4977	4174	1562	1122	22	3	5	2	2	3	1	5
경기도	용인시수지구	성복동	소계	26874	21808	5066	30	21778	6623	7694	4618	1874	877	72	1	4	1	6	1	4	3
경기도	용인시기흥구	거소·선상투표	거소·선상투표	428	402	26	6	396	133	69	149	20	17	3	1	1	1	0	0	1	1
경기도	용인시기흥구	관외사전투표	관외사전투표	32179	32174	5	149	32025	15281	5043	6627	2577	2370	40	1	19	8	13	7	7	32
경기도	용인시기흥구	재외투표	재외투표	3464	2798	666	11	2787	1697	195	423	143	318	5	0	0	1	2	1	1	1
경기도	용인시기흥구	신갈동	소계	27184	21403	5781	48	21355	9231	4489	4858	1420	1276	30	2	10	3	18	5	6	7
경기도	용인시기흥구	영덕동	소계	28914	23055	5859	35	23020	11138	3825	4764	1728	1493	33	1	11	1	12	3	7	4
경기도	용인시기흥구	구갈동	소계	19459	14931	4528	47	14884	6546	2881	3217	1075	1102	28	0	6	3	14	5	4	3
경기도	용인시기흥구	상갈동	소계	31903	24990	6913	64	24926	10862	5365	5376	1670	1557	34	1	12	3	24	7	5	10
경기도	용인시기흥구	기흥동	소계	15962	11815	4147	31	11784	4737	2820	2773	788	615	28	0	5	3	5	4	3	3
경기도	용인시기흥구	서농동	소계	15954	13075	2879	19	13056	6568	1834	2602	1137	882	18	1	7	1	2	0	2	2
경기도	용인시기흥구	구성동	소계	28623	22898	5725	56	22842	9096	6225	4771	1495	1168	37	0	14	3	9	3	7	14
경기도	용인시기흥구	마북동	소계	22848	18484	4364	39	18445	6890	5258	3903	1405	936	28	3	8	2	7	2	1	2
경기도	용인시기흥구	동백동	소계	50536	41238	9298	75	41163	19978	7121	8509	3006	2413	68	3	10	6	24	2	6	17
경기도	용인시기흥구	상하동	소계	17588	13884	3704	23	13861	5926	2908	3159	972	833	32	0	3	6	8	1	4	9
경기도	용인시기흥구	보정동	소계	24769	20267	4502	43	20224	7934	5372	4262	1556	1046	27	0	5	4	3	1	7	7
경기도	안성시	거소·선상투표	거소·선상투표	221	209	12	10	199	65	32	66	20	9	2	2	1	0	0	0	1	1
경기도	안성시	관외사전투표	관외사전투표	10978	10978	0	69	10909	4769	1835	2357	903	964	15	8	10	2	13	6	7	20
경기도	안성시	재외투표	재외투표	675	507	168	1	506	310	42	69	17	65	2	0	0	0	0	0	1	0
