광역	시군구	읍면동	투표소	선거인수	투표인수	기권수	무효표	계	더불어민주당	자유한국당	국민의당	바른정당	정의당	새누리당	경제애국당	국민대통합당	늘푸른한국당	민중연합당	한국국민당	혹익당	무소속
경상북도	울진군	온정면	관내사전투표	413	413	0	1	412	54	291	37	16	8	0	0	1	0	1	0	1	3
경상북도	울진군	죽변면	관내사전투표	1602	1602	0	16	1586	318	886	219	76	72	2	0	0	0	4	1	3	5
경상북도	울진군	후포면	관내사전투표	1263	1263	0	10	1253	208	779	139	79	46	0	1	1	0	0	0	0	0
경상남도	창원시의창구	관외사전투표	관외사전투표	19542	19535	7	183	19352	8205	4520	3044	1915	1548	25	4	11	7	18	6	6	43
경상남도	창원시의창구	재외투표	재외투표	1006	721	285	2	719	396	52	121	46	93	9	0	0	0	0	0	1	1
경상남도	창원시의창구	동읍	관내사전투표	2843	2843	0	9	2834	1261	874	351	189	142	3	0	3	1	2	1	1	6
경상남도	창원시의창구	북면	관내사전투표	2975	2975	0	17	2958	1201	1004	343	219	165	11	1	3	3	6	0	1	1
경상남도	창원시의창구	대산면	관내사전투표	759	759	0	1	758	347	251	83	30	39	2	0	0	0	3	1	0	2
경상남도	창원시의창구	의창동	관내사전투표	4168	4168	0	16	4152	1588	1544	489	266	245	4	0	3	1	4	3	1	4
경상남도	창원시의창구	팔룡동	관내사전투표	5735	5735	0	25	5710	2589	1495	721	481	408	2	1	4	1	3	0	0	5
경상남도	창원시의창구	명곡동	관내사전투표	6827	6826	1	29	6797	2833	2073	880	515	469	8	0	2	2	5	2	4	4
경상남도	창원시의창구	봉림동	관내사전투표	4415	4415	0	13	4402	1882	1327	564	329	277	8	0	1	1	5	2	3	3
경상남도	창원시의창구	용지동	관내사전투표	4064	4064	0	9	4055	1811	1096	526	319	291	6	1	0	1	1	0	1	2
경상남도	창원시성산구	관외사전투표	관외사전투표	18125	18125	0	134	17991	7863	3500	3098	1920	1498	16	7	4	6	27	8	9	35
경상남도	창원시성산구	재외투표	재외투표	981	740	241	5	735	414	58	117	57	88	0	0	0	0	0	1	0	0
경상남도	창원시성산구	반송동	관내사전투표	6164	6164	0	16	6148	2952	1441	811	497	431	3	0	3	2	4	0	0	4
경상남도	창원시성산구	중앙동	관내사전투표	3412	3412	0	15	3397	1575	842	444	252	273	2	0	0	0	4	1	0	4
경상남도	창원시성산구	상남동	관내사전투표	6618	6618	0	27	6591	3139	1479	912	550	481	7	3	3	3	7	1	2	4
경상남도	창원시성산구	사파동	관내사전투표	7024	7023	1	22	7001	3482	1572	862	552	511	9	1	1	1	4	0	2	4
경상남도	창원시성산구	가음정동	관내사전투표	5706	5706	0	25	5681	2807	1268	693	449	439	10	0	3	2	3	0	0	7
경상남도	창원시성산구	성주동	관내사전투표	3356	3356	0	17	3339	1641	770	405	240	274	1	0	2	1	2	2	0	1
경상남도	창원시성산구	웅남동	관내사전투표	1389	1389	0	9	1380	579	424	188	91	93	1	0	0	1	1	0	0	2
경상남도	창원시마산합포구	관외사전투표	관외사전투표	11805	11805	0	95	11710	4626	3237	1744	1089	945	12	1	5	3	15	1	6	26
경상남도	창원시마산합포구	재외투표	재외투표	1086	657	429	2	655	350	60	137	28	78	1	0	0	0	0	0	0	1
경상남도	창원시마산합포구	구산면	관내사전투표	501	501	0	3	498	133	264	50	27	22	0	1	0	0	0	0	1	0
경상남도	창원시마산합포구	진동면	관내사전투표	2135	2135	0	4	2131	790	834	262	113	117	3	0	2	1	2	1	1	5
경상남도	창원시마산합포구	진북면	관내사전투표	623	623	0	4	619	158	330	71	36	21	0	0	1	0	0	0	0	2
경상남도	창원시마산합포구	진전면	관내사전투표	638	638	0	8	630	115	419	46	22	20	0	2	1	0	1	0	3	1
경상남도	창원시마산합포구	현동	관내사전투표	1436	1436	0	7	1429	623	462	169	103	67	0	0	0	0	0	0	4	1
경상남도	창원시마산합포구	가포동	관내사전투표	336	336	0	1	335	124	131	42	24	13	0	0	1	0	0	0	0	0
경상남도	창원시마산합포구	월영동	관내사전투표	4013	4013	0	21	3992	1511	1320	482	352	322	1	1	0	1	0	0	0	2
경상남도	창원시마산합포구	문화동	관내사전투표	2471	2471	0	12	2459	824	1066	282	135	140	5	0	3	1	0	1	1	1
경상남도	창원시마산합포구	완월동	관내사전투표	1734	1734	0	9	1725	593	706	174	127	114	0	1	2	2	0	1	0	5
경상남도	창원시마산합포구	자산동	관내사전투표	2099	2099	0	6	2093	680	945	239	110	106	2	0	2	1	1	0	1	6
경상남도	창원시마산합포구	교방동	관내사전투표	1480	1480	0	1	1479	534	593	176	97	74	1	0	0	1	0	1	0	2
경상남도	창원시마산합포구	노산동	관내사전투표	823	823	0	6	817	256	403	78	41	34	1	0	0	0	0	0	4	0
경상남도	창원시마산합포구	합포동	관내사전투표	1948	1948	0	11	1937	632	911	185	107	98	0	0	0	2	0	0	2	0
경상남도	창원시마산합포구	산호동	관내사전투표	1850	1850	0	11	1839	644	769	206	111	102	0	0	1	0	0	1	1	4
경상남도	창원시마산합포구	반월중앙동	관내사전투표	3032	3032	0	14	3018	1045	1310	338	185	133	0	0	2	0	2	0	0	3
경상남도	창원시마산합포구	오동동	관내사전투표	2099	2099	0	5	2094	557	1126	214	108	79	4	1	0	1	0	1	1	2
경상남도	창원시마산회원구	관외사전투표	관외사전투표	13904	13902	2	119	13783	5461	3580	2184	1362	1103	20	5	6	6	5	2	7	42
경상남도	창원시마산회원구	재외투표	재외투표	688	511	177	5	506	273	41	98	32	60	2	0	0	0	0	0	0	0
경상남도	창원시마산회원구	내서읍	관내사전투표	7478	7478	0	41	7437	3303	2152	854	619	476	6	1	6	1	3	1	1	14
경상남도	창원시마산회원구	회원1동	관내사전투표	1871	1871	0	8	1863	573	913	196	92	79	3	1	0	0	0	1	4	1
경상남도	창원시마산회원구	회원2동	관내사전투표	1589	1589	0	6	1583	541	734	137	98	66	3	1	0	0	0	1	0	2
경상남도	창원시마산회원구	회성동	관내사전투표	1281	1281	0	8	1273	394	646	110	61	50	2	1	3	1	0	1	1	3
경상남도	창원시마산회원구	양덕1동	관내사전투표	1996	1996	0	6	1990	663	860	222	146	89	2	0	1	0	3	0	0	4
경상남도	창원시마산회원구	양덕2동	관내사전투표	4637	4637	0	13	4624	1872	1533	565	348	286	1	0	5	1	3	0	3	7
경상남도	창원시마산회원구	합성1동	관내사전투표	1423	1423	0	5	1418	499	578	150	95	88	0	0	1	3	0	1	2	1
경상남도	창원시마산회원구	합성2동	관내사전투표	1912	1912	0	11	1901	627	814	215	106	132	2	0	1	0	0	1	0	3
경상남도	창원시마산회원구	구암1동	관내사전투표	1492	1492	0	5	1487	556	582	174	83	81	3	0	1	2	1	0	2	2
경상남도	창원시마산회원구	구암2동	관내사전투표	1282	1282	0	4	1278	556	421	132	91	72	1	1	1	0	2	0	1	0
경상남도	창원시마산회원구	봉암동	관내사전투표	634	634	0	5	629	248	243	74	31	31	0	0	0	0	1	0	1	0
경상남도	창원시마산회원구	석전동	관내사전투표	2187	2187	0	15	2172	690	1006	240	121	106	3	0	1	3	1	0	0	1
경상남도	창원시진해구	관외사전투표	관외사전투표	10633	10633	0	75	10558	4450	2469	1665	1133	788	12	1	3	5	1	4	5	22
경상남도	창원시진해구	재외투표	재외투표	765	556	209	1	555	278	55	120	44	54	0	0	0	0	0	0	3	1
경상남도	창원시진해구	중앙동	관내사전투표	1809	1809	0	17	1792	618	481	335	248	96	2	0	1	0	1	3	0	7
경상남도	창원시진해구	태평동	관내사전투표	1433	1433	0	10	1423	452	547	205	145	59	1	0	2	0	2	1	0	9
경상남도	창원시진해구	충무동	관내사전투표	1085	1085	0	7	1078	328	499	142	61	42	0	0	1	1	0	0	1	3
경상남도	창원시진해구	여좌동	관내사전투표	1819	1819	0	7	1812	558	790	252	109	91	0	0	1	0	0	0	0	11
경상남도	창원시진해구	태백동	관내사전투표	987	987	0	5	982	330	426	127	62	31	0	0	0	1	1	1	1	2
경상남도	창원시진해구	경화동	관내사전투표	1771	1771	0	6	1765	677	600	222	143	113	3	1	1	0	0	1	1	3
경상남도	창원시진해구	병암동	관내사전투표	1503	1503	0	5	1498	545	600	189	83	69	3	0	2	0	0	0	1	6
경상남도	창원시진해구	석동	관내사전투표	2903	2902	1	8	2894	1315	735	381	237	218	2	1	1	1	0	0	0	3
경상남도	창원시진해구	이동	관내사전투표	1525	1525	0	2	1523	553	590	190	97	84	3	0	0	1	3	0	0	2
경상남도	창원시진해구	자은동	관내사전투표	2129	2129	0	7	2122	876	621	314	184	122	2	1	0	0	1	0	0	1
경상남도	창원시진해구	덕산동	관내사전투표	1883	1883	0	11	1872	710	638	255	133	122	3	0	3	0	2	2	1	3
경상남도	창원시진해구	풍호동	관내사전투표	3650	3650	0	12	3638	1576	1065	494	297	196	1	0	1	1	0	0	4	3
경상남도	창원시진해구	웅천동	관내사전투표	760	760	0	2	758	193	417	72	38	32	1	0	0	1	0	1	3	0
경상남도	창원시진해구	웅동1동	관내사전투표	1331	1331	0	6	1325	544	445	185	86	57	1	0	1	0	1	0	2	3
경상남도	창원시진해구	웅동2동	관내사전투표	4248	4248	0	10	4238	2181	940	546	285	276	1	0	0	2	1	2	1	3
경상남도	통영시	관외사전투표	관외사전투표	7369	7369	0	66	7303	3188	1561	1090	779	631	12	2	3	4	5	2	7	19
경상남도	통영시	재외투표	재외투표	391	266	125	1	265	151	20	34	18	40	1	0	1	0	0	0	0	0
경상남도	통영시	산양읍	관내사전투표	594	594	0	4	590	173	268	87	34	19	3	0	1	0	0	1	4	0
경상남도	통영시	용남면	관내사전투표	1931	1931	0	8	1923	804	644	227	126	106	2	0	0	0	0	2	4	8
경상남도	통영시	도산면	관내사전투표	443	443	0	2	441	130	224	48	23	13	0	0	1	0	0	0	0	2
경상남도	통영시	광도면	관내사전투표	4403	4403	0	27	4376	2050	1134	534	351	290	3	0	1	1	7	1	1	3
경상남도	통영시	욕지면	관내사전투표	352	352	0	2	350	66	223	35	17	8	1	0	0	0	0	0	0	0
경상남도	통영시	한산면	관내사전투표	368	368	0	2	366	57	248	34	17	3	0	0	1	0	1	0	5	0
경상남도	통영시	사량면	관내사전투표	426	426	0	8	418	85	259	45	11	11	0	1	0	0	0	4	1	1
경상남도	통영시	도천동	관내사전투표	892	892	0	5	887	326	316	126	65	48	0	1	0	0	0	2	0	3
경상남도	통영시	명정동	관내사전투표	1442	1442	0	12	1430	323	827	148	71	52	1	1	0	2	0	1	4	0
경상남도	통영시	중앙동	관내사전투표	664	664	0	6	658	150	373	66	40	25	3	0	0	0	0	0	0	1
경상남도	통영시	정량동	관내사전투표	1277	1277	0	7	1270	434	560	142	72	59	1	0	0	0	1	0	1	0
경상남도	통영시	북신동	관내사전투표	2488	2488	0	14	2474	843	1024	274	162	157	7	0	2	0	1	0	0	4
경상남도	통영시	무전동	관내사전투표	1866	1866	0	12	1854	774	598	211	139	117	5	1	1	0	2	1	1	4
경상남도	통영시	미수동	관내사전투표	1800	1800	0	8	1792	702	608	223	133	117	0	0	0	1	3	1	3	1
경상남도	통영시	봉평동	관내사전투표	1547	1547	0	7	1540	559	599	185	110	78	2	0	5	0	0	0	1	1
경상남도	진주시	관외사전투표	관외사전투표	19274	19274	0	167	19107	8191	4473	2950	1896	1484	16	6	8	6	16	5	9	47
경상남도	진주시	재외투표	재외투표	1547	1069	478	2	1067	592	97	217	34	122	3	0	0	0	1	1	0	0
경상남도	진주시	문산읍	관내사전투표	1641	1641	0	9	1632	626	594	197	111	92	4	0	2	0	1	1	2	2
경상남도	진주시	내동면	관내사전투표	1115	1115	0	4	1111	434	458	117	60	37	0	0	0	2	0	0	0	3
경상남도	진주시	정촌면	관내사전투표	1174	1174	0	3	1171	385	563	93	66	54	1	0	0	0	1	0	1	7
경상남도	진주시	금곡면	관내사전투표	409	409	0	4	405	120	206	40	19	13	0	1	0	0	2	0	3	1
경상남도	진주시	진성면	관내사전투표	552	552	0	3	549	174	274	50	22	22	0	0	0	0	3	1	2	1
경상남도	진주시	일반성면	관내사전투표	880	880	0	4	876	282	443	78	35	26	2	0	1	2	0	2	2	3
경상남도	진주시	이반성면	관내사전투표	273	273	0	0	273	91	131	24	17	9	0	0	1	0	0	0	0	0
경상남도	진주시	사봉면	관내사전투표	356	356	0	0	356	113	186	29	13	10	2	0	0	1	1	0	1	0
경상남도	진주시	지수면	관내사전투표	313	313	0	1	312	96	155	34	17	4	1	0	0	0	4	0	0	1
경상남도	진주시	대곡면	관내사전투표	602	602	0	4	598	170	306	67	32	21	0	0	0	0	0	0	1	1
경상남도	진주시	금산면	관내사전투표	3451	3451	0	13	3438	1501	1115	388	239	177	3	1	0	2	8	0	1	3
경상남도	진주시	집현면	관내사전투표	739	739	0	1	738	234	356	75	35	30	0	1	0	0	1	1	4	1
경상남도	진주시	미천면	관내사전투표	173	173	0	2	171	58	74	22	11	6	0	0	0	0	0	0	0	0
경상남도	진주시	명석면	관내사전투표	776	776	0	5	771	237	383	80	32	28	0	0	2	1	1	3	4	0
경상남도	진주시	대평면	관내사전투표	325	325	0	6	319	81	171	33	13	16	1	0	0	0	0	1	0	3
경상남도	진주시	수곡면	관내사전투표	414	414	0	2	412	129	228	33	8	8	0	0	1	2	0	0	2	1
경상남도	진주시	중앙동	관내사전투표	2286	2286	0	11	2275	626	1251	173	101	103	1	3	2	3	3	0	4	5
경상남도	진주시	상평동	관내사전투표	2033	2033	0	3	2030	710	873	220	127	95	0	0	0	2	0	1	0	2
경상남도	진주시	초장동	관내사전투표	4095	4095	0	20	4075	1780	1243	456	342	242	4	0	0	2	3	0	2	1
경상남도	진주시	평거동	관내사전투표	4521	4521	0	22	4499	2073	1332	474	341	268	3	0	0	2	4	0	0	2
경상남도	진주시	신안동	관내사전투표	2946	2946	0	12	2934	1075	1189	265	213	175	3	0	3	0	4	1	3	3
경상남도	진주시	이현동	관내사전투표	2359	2359	0	9	2350	757	1086	239	146	110	5	0	0	1	1	0	5	0
경상남도	진주시	판문동	관내사전투표	3879	3879	0	21	3858	1823	1117	407	273	233	2	0	0	1	0	1	1	0
경상남도	진주시	가호동	관내사전투표	3458	3458	0	24	3434	1651	634	425	365	342	2	0	0	2	8	0	0	5
경상남도	진주시	천전동	관내사전투표	4345	4345	0	23	4322	1706	1426	495	358	322	0	0	3	0	0	2	1	9
경상남도	진주시	성북동	관내사전투표	2023	2023	0	11	2012	633	975	170	121	99	2	2	2	0	3	0	3	2
경상남도	진주시	상봉동	관내사전투표	2459	2459	0	7	2452	794	1123	217	160	146	3	0	1	0	2	2	1	3
경상남도	진주시	충무공동	관내사전투표	3214	3214	0	7	3207	1793	666	323	237	174	3	0	0	0	5	0	0	6
경상남도	진주시	상대동	관내사전투표	4725	4725	0	22	4703	1716	1921	484	320	239	6	1	3	1	1	3	5	3
경상남도	진주시	하대동	관내사전투표	4279	4279	0	20	4259	1528	1719	450	284	264	5	0	3	0	1	1	1	3
경상남도	고성군	관외사전투표	관외사전투표	3944	3944	0	32	3912	1582	1095	541	379	289	8	3	1	0	0	1	4	9
경상남도	고성군	재외투표	재외투표	512	227	285	1	226	85	30	83	8	18	2	0	0	0	0	0	0	0
경상남도	고성군	고성읍	관내사전투표	4133	4133	0	26	4107	1577	1532	479	254	232	11	2	2	2	4	3	0	9
경상남도	고성군	삼산면	관내사전투표	350	350	0	3	347	99	178	38	23	9	0	0	0	0	0	0	0	0
경상남도	고성군	하일면	관내사전투표	342	342	0	5	337	80	187	41	16	10	0	1	0	0	0	1	0	1
경상남도	고성군	하이면	관내사전투표	421	421	0	3	418	107	214	57	17	17	0	1	1	0	0	0	0	4
경상남도	고성군	상리면	관내사전투표	377	377	0	4	373	102	197	39	20	14	0	0	0	0	0	1	0	0
경상남도	고성군	대가면	관내사전투표	276	276	0	1	275	80	146	28	8	10	0	0	0	0	1	0	2	0
경상남도	고성군	영현면	관내사전투표	240	240	0	2	238	49	135	25	21	7	0	0	0	0	0	1	0	0
경상남도	고성군	영오면	관내사전투표	312	312	0	2	310	88	168	35	11	3	1	0	1	0	0	2	1	0
경상남도	고성군	개천면	관내사전투표	197	197	0	2	195	49	107	20	10	7	1	0	0	1	0	0	0	0
경상남도	고성군	구만면	관내사전투표	252	252	0	2	250	108	102	27	7	5	0	0	0	0	0	0	1	0
경상남도	고성군	회화면	관내사전투표	798	798	0	10	788	201	431	87	30	35	0	0	0	1	0	0	2	1
경상남도	고성군	마암면	관내사전투표	361	361	0	5	356	75	222	38	7	9	0	0	1	0	1	2	1	0
경상남도	고성군	동해면	관내사전투표	321	321	0	2	319	79	170	35	22	10	1	0	0	0	0	0	1	1
경상남도	고성군	거류면	관내사전투표	599	599	0	6	593	198	268	59	30	33	1	0	0	0	1	1	2	0
경상남도	사천시	관외사전투표	관외사전투표	7789	7788	1	73	7715	3275	1932	1118	745	603	9	4	3	3	3	2	4	14
경상남도	사천시	재외투표	재외투표	510	310	200	1	309	164	28	76	10	30	1	0	0	0	0	0	0	0
경상남도	사천시	사천읍	관내사전투표	3309	3309	0	9	3300	1409	1069	389	222	201	1	0	0	0	3	0	3	3
경상남도	사천시	정동면	관내사전투표	853	853	0	2	851	356	307	89	46	46	0	0	0	0	2	2	0	3
경상남도	사천시	사남면	관내사전투표	2494	2494	0	9	2485	1088	783	306	176	125	0	0	1	0	3	0	3	0
경상남도	사천시	용현면	관내사전투표	1409	1409	0	11	1398	493	588	168	77	66	4	0	1	0	1	0	0	0
경상남도	사천시	축동면	관내사전투표	376	376	0	3	373	111	180	49	18	10	0	0	0	1	0	0	3	1
경상남도	사천시	곤양면	관내사전투표	589	589	0	17	572	163	278	72	23	21	2	0	1	0	2	0	0	10
경상남도	사천시	곤명면	관내사전투표	413	413	0	2	411	115	227	42	12	9	3	0	0	0	0	1	0	2
경상남도	사천시	서포면	관내사전투표	706	706	0	5	701	167	422	69	21	10	1	0	0	1	1	2	4	3
경상남도	사천시	동서동	관내사전투표	729	729	0	2	727	182	408	69	35	33	0	0	0	0	0	0	0	0
경상남도	사천시	선구동	관내사전투표	568	568	0	4	564	202	229	55	38	38	1	0	0	0	1	0	0	0
경상남도	사천시	동서금동	관내사전투표	1376	1376	0	9	1367	391	734	140	67	33	0	0	0	0	0	0	2	0
경상남도	사천시	벌용동	관내사전투표	2566	2566	0	16	2550	978	975	261	148	170	5	0	1	2	4	0	1	5
경상남도	사천시	향촌동	관내사전투표	1456	1456	0	16	1440	482	593	168	85	87	2	6	3	0	0	1	7	6
경상남도	사천시	남양동	관내사전투표	999	999	0	2	997	366	421	102	59	41	0	0	1	1	2	0	2	2
경상남도	김해시	관외사전투표	관외사전투표	29679	29677	2	276	29401	14045	5552	4699	2691	2232	25	14	8	9	24	12	7	83
경상남도	김해시	재외투표	재외투표	1803	1320	483	10	1310	798	92	195	51	166	5	0	0	0	1	0	1	1
경상남도	김해시	진영읍	관내사전투표	6097	6098	-1	26	6072	3511	1249	585	400	307	7	2	3	1	1	2	1	3
경상남도	김해시	주촌면	관내사전투표	1010	1010	0	5	1005	449	349	118	48	33	2	2	3	1	0	0	0	0
경상남도	김해시	진례면	관내사전투표	1385	1385	0	13	1372	628	465	143	70	59	1	0	1	0	2	2	1	0
경상남도	김해시	한림면	관내사전투표	860	860	0	6	854	445	235	90	48	25	0	0	4	1	3	1	1	1
경상남도	김해시	생림면	관내사전투표	923	923	0	8	915	427	311	82	51	40	0	0	0	1	0	1	1	1
경상남도	김해시	상동면	관내사전투표	869	869	0	27	842	332	329	107	33	28	4	0	1	2	2	2	2	0
경상남도	김해시	대동면	관내사전투표	895	895	0	2	893	374	312	115	57	30	0	0	1	1	2	0	0	1
경상남도	김해시	동상동	관내사전투표	2245	2245	0	10	2235	1020	729	244	130	104	2	2	1	1	1	1	0	0
경상남도	김해시	회현동	관내사전투표	2451	2451	0	11	2440	1076	858	268	122	108	2	0	0	0	1	0	1	4
경상남도	김해시	부원동	관내사전투표	2488	2488	0	13	2475	1256	640	270	159	143	2	0	1	1	0	0	3	0
경상남도	김해시	내외동	관내사전투표	10812	10812	0	57	10755	5746	2219	1369	700	689	5	1	3	0	6	1	3	13
경상남도	김해시	북부동	관내사전투표	10635	10635	0	27	10608	5900	2018	1314	727	614	7	0	3	4	4	4	3	10
경상남도	김해시	칠산서부동	관내사전투표	1894	1894	0	9	1885	950	486	229	101	111	2	0	1	0	2	0	0	3
경상남도	김해시	활천동	관내사전투표	5069	5069	0	21	5048	2469	1333	575	367	288	5	0	2	0	1	1	1	6
경상남도	김해시	삼안동	관내사전투표	6284	6284	0	23	6261	3142	1479	764	454	397	7	0	1	4	7	0	1	5
경상남도	김해시	불암동	관내사전투표	1263	1263	0	6	1257	634	316	181	66	56	0	0	0	0	0	0	2	2
경상남도	김해시	장유1동	관내사전투표	6635	6635	0	18	6617	3587	1360	810	446	392	4	2	7	2	0	3	1	3
경상남도	김해시	장유2동	관내사전투표	6051	6051	0	20	6031	3353	1138	738	405	378	5	1	2	1	5	1	2	2
경상남도	김해시	장유3동	관내사전투표	7683	7683	0	14	7669	4399	1263	928	597	459	8	1	1	0	4	1	0	8
경상남도	밀양시	관외사전투표	관외사전투표	7377	7375	2	80	7295	2926	1992	1092	675	557	10	1	6	3	8	5	2	18
경상남도	밀양시	재외투표	재외투표	677	363	314	0	363	181	41	88	12	40	0	0	0	0	1	0	0	0
경상남도	밀양시	삼랑진읍	관내사전투표	807	807	0	2	805	285	345	97	40	31	2	0	1	0	1	2	0	1
경상남도	밀양시	하남읍	관내사전투표	1172	1172	0	6	1166	443	454	120	84	54	2	0	2	0	1	1	3	2
경상남도	밀양시	부북면	관내사전투표	1008	1008	0	9	999	273	552	92	43	34	2	0	0	1	0	0	0	2
경상남도	밀양시	상동면	관내사전투표	524	524	0	0	524	172	239	61	22	26	1	0	1	0	0	0	2	0
경상남도	밀양시	산외면	관내사전투표	552	552	0	4	548	159	267	70	34	15	1	0	0	0	0	0	0	2
경상남도	밀양시	산내면	관내사전투표	575	575	0	5	570	171	288	59	22	25	1	0	0	0	0	2	1	1
경상남도	밀양시	단장면	관내사전투표	598	598	0	3	595	191	293	56	29	21	2	0	2	1	0	0	0	0
경상남도	밀양시	상남면	관내사전투표	1168	1168	0	6	1162	404	451	142	88	64	5	1	0	0	2	3	2	0
경상남도	밀양시	초동면	관내사전투표	526	526	0	3	523	150	257	55	32	23	0	0	0	2	0	0	1	3
경상남도	밀양시	무안면	관내사전투표	1114	1114	0	5	1109	289	583	104	97	28	0	0	3	0	0	0	3	2
경상남도	밀양시	청도면	관내사전투표	330	330	0	1	329	101	157	37	17	12	2	0	0	0	0	0	2	1
경상남도	밀양시	내일동	관내사전투표	886	886	0	2	884	242	404	120	62	50	2	0	1	0	2	0	1	0
경상남도	밀양시	내이동	관내사전투표	1641	1641	0	3	1638	520	712	169	129	101	3	0	0	0	1	0	2	1
경상남도	밀양시	교동	관내사전투표	1770	1770	0	11	1759	684	556	228	148	132	5	0	4	1	0	0	0	1
경상남도	밀양시	삼문동	관내사전투표	4443	4443	0	16	4427	1752	1440	548	390	278	9	1	2	0	5	0	0	2
경상남도	밀양시	가곡동	관내사전투표	1122	1122	0	14	1108	348	482	134	74	59	4	0	0	0	1	1	2	3
경상남도	거제시	관외사전투표	관외사전투표	15732	15729	3	118	15611	7595	2618	2425	1523	1356	13	7	2	6	11	5	8	42
경상남도	거제시	재외투표	재외투표	762	563	199	1	562	355	37	71	36	58	5	0	0	0	0	0	0	0
경상남도	거제시	일운면	관내사전투표	1177	1177	0	8	1169	507	414	111	70	65	1	0	0	0	0	0	0	1
경상남도	거제시	동부면	관내사전투표	637	637	0	9	628	247	255	60	25	30	2	0	1	0	3	1	2	2
경상남도	거제시	남부면	관내사전투표	227	227	0	1	226	67	103	41	10	4	0	0	0	0	1	0	0	0
경상남도	거제시	거제면	관내사전투표	1715	1715	0	15	1700	610	749	172	86	64	1	0	2	0	3	3	4	6
경상남도	거제시	둔덕면	관내사전투표	730	730	0	4	726	240	367	59	29	25	2	0	1	0	0	0	3	0
경상남도	거제시	사등면	관내사전투표	1682	1682	0	16	1666	723	518	197	107	113	1	1	1	1	1	0	0	3
경상남도	거제시	연초면	관내사전투표	1515	1515	0	12	1503	679	418	193	112	91	2	0	0	0	1	0	2	5
경상남도	거제시	하청면	관내사전투표	979	979	0	5	974	365	410	107	56	35	0	0	0	0	0	0	0	1
경상남도	거제시	장목면	관내사전투표	969	969	0	7	962	261	528	97	36	32	0	0	0	0	4	0	1	3
경상남도	거제시	장승포동	관내사전투표	1514	1514	0	22	1492	810	305	164	87	110	6	0	2	1	2	1	0	4
경상남도	거제시	능포동	관내사전투표	1964	1964	0	3	1961	1129	388	174	121	142	4	0	2	0	1	0	0	0
경상남도	거제시	아주동	관내사전투표	4167	4167	0	8	4159	2685	413	407	292	353	2	1	0	0	2	1	1	2
경상남도	거제시	옥포1동	관내사전투표	2297	2297	0	8	2289	1314	392	248	152	173	2	0	1	1	4	0	1	1
경상남도	거제시	옥포2동	관내사전투표	3661	3661	0	21	3640	1985	576	478	259	317	4	0	3	4	2	1	3	8
경상남도	거제시	장평동	관내사전투표	4528	4528	0	21	4507	2362	824	607	337	362	6	0	0	1	2	1	1	4
경상남도	거제시	고현동	관내사전투표	5065	5065	0	19	5046	2410	1233	601	407	373	5	2	4	0	3	1	4	3
경상남도	거제시	상문동	관내사전투표	3374	3374	0	9	3365	1909	488	423	257	272	5	0	1	0	3	0	2	5
경상남도	거제시	수양동	관내사전투표	3975	3975	0	6	3969	2180	630	554	311	288	0	0	0	0	2	1	1	2
경상남도	의령군	관외사전투표	관외사전투표	2585	2585	0	15	2570	1011	859	318	198	164	5	0	2	1	2	1	2	7
경상남도	의령군	재외투표	재외투표	459	154	305	0	154	55	11	69	6	10	2	0	0	0	0	0	0	1
경상남도	의령군	의령읍	관내사전투표	1774	1774	0	10	1764	682	710	176	87	98	2	0	1	0	1	5	0	2
경상남도	의령군	가례면	관내사전투표	350	350	0	7	343	103	181	35	7	12	0	0	0	1	1	0	1	2
경상남도	의령군	칠곡면	관내사전투표	268	268	0	4	264	75	136	26	12	10	0	0	1	0	1	0	1	2
경상남도	의령군	대의면	관내사전투표	215	215	0	1	214	77	108	12	11	5	0	0	0	0	0	0	0	1
경상남도	의령군	화정면	관내사전투표	278	278	0	3	275	75	155	19	13	7	2	0	1	0	2	0	0	1
경상남도	의령군	용덕면	관내사전투표	194	194	0	2	192	56	99	17	8	10	1	0	0	0	0	0	0	1
경상남도	의령군	정곡면	관내사전투표	191	191	0	3	188	72	88	14	7	5	0	0	0	0	0	0	1	1
경상남도	의령군	지정면	관내사전투표	317	317	0	8	309	80	176	22	14	11	1	1	0	0	1	0	2	1
경상남도	의령군	낙서면	관내사전투표	131	131	0	2	129	21	83	16	5	4	0	0	0	0	0	0	0	0
경상남도	의령군	부림면	관내사전투표	635	635	0	9	626	150	370	47	24	26	0	0	2	0	1	3	1	2
경상남도	의령군	봉수면	관내사전투표	186	186	0	2	184	33	128	10	2	4	0	0	0	1	0	0	3	3
경상남도	의령군	궁류면	관내사전투표	218	218	0	5	213	44	123	26	11	5	0	0	1	0	1	1	1	0
경상남도	의령군	유곡면	관내사전투표	174	174	0	3	171	47	97	15	6	5	1	0	0	0	0	0	0	0
경상남도	함안군	관외사전투표	관외사전투표	5713	5713	0	47	5666	2240	1679	800	515	403	4	2	3	1	8	1	2	8
경상남도	함안군	재외투표	재외투표	609	289	320	1	288	108	34	109	9	27	0	0	0	0	0	0	1	0
경상남도	함안군	가야읍	관내사전투표	2399	2399	0	17	2382	1016	799	237	153	163	3	0	1	0	2	2	0	6
경상남도	함안군	함안면	관내사전투표	429	429	0	3	426	131	221	41	18	12	0	0	1	0	0	0	1	1
