광역	광역코드	시군구	선거인수	투표수	유효투표수	무효투표수	기권수	정당	득표수
부산광역시	2600	사상구	207579	78386	77125	1261	129193	평화통일가정당	507
부산광역시	2600	중구	42068	16916	16674	242	25152	한국사회당	22
부산광역시	2600	서구	108524	49009	47834	1175	59515	한국사회당	80
부산광역시	2600	동구	86897	34247	33462	785	52650	한국사회당	60
부산광역시	2600	영도구	126970	56795	55469	1326	70175	한국사회당	109
부산광역시	2600	부산진구	325043	131067	129181	1886	193976	한국사회당	186
부산광역시	2600	동래구	224455	102919	101136	1783	121536	한국사회당	131
부산광역시	2600	남구	237463	103212	101449	1763	134251	한국사회당	117
부산광역시	2600	북구	135186	53627	52821	806	81559	한국사회당	82
부산광역시	2600	해운대구	232983	90296	89031	1265	142687	한국사회당	82
부산광역시	2600	기장군	152569	64373	63386	987	88196	한국사회당	57
부산광역시	2600	사하구	285366	125108	123456	1652	160258	한국사회당	115
부산광역시	2600	금정구	206393	99555	97505	2050	106838	한국사회당	168
부산광역시	2600	강서구	155247	65159	64173	986	90088	한국사회당	107
부산광역시	2600	연제구	169695	79836	78421	1415	89859	한국사회당	91
부산광역시	2600	수영구	145007	67828	66651	1177	77179	한국사회당	82
부산광역시	2600	사상구	207579	78386	77125	1261	129193	한국사회당	107
대구광역시	2700	중구	65971	30462	30025	437	35509	통합민주당	1593
대구광역시	2700	동구	264086	117092	115279	1813	146994	통합민주당	5808
대구광역시	2700	서구	188724	86184	84647	1537	102540	통합민주당	3200
대구광역시	2700	남구	145673	63366	62485	881	82307	통합민주당	3279
대구광역시	2700	북구	342236	142729	140819	1910	199507	통합민주당	7334
대구광역시	2700	수성구	332658	158138	156606	1532	174520	통합민주당	8426
대구광역시	2700	달서구	438934	201686	199135	2551	237248	통합민주당	9336
대구광역시	2700	달성군	121397	57419	56194	1225	63978	통합민주당	2673
대구광역시	2700	중구	65971	30462	30025	437	35509	한나라당	14729
대구광역시	2700	동구	264086	117092	115279	1813	146994	한나라당	54309
대구광역시	2700	서구	188724	86184	84647	1537	102540	한나라당	38697
대구광역시	2700	남구	145673	63366	62485	881	82307	한나라당	29943
대구광역시	2700	북구	342236	142729	140819	1910	199507	한나라당	64078
대구광역시	2700	수성구	332658	158138	156606	1532	174520	한나라당	73696
대구광역시	2700	달서구	438934	201686	199135	2551	237248	한나라당	89774
대구광역시	2700	달성군	121397	57419	56194	1225	63978	한나라당	28332
대구광역시	2700	중구	65971	30462	30025	437	35509	자유선진당	1744
대구광역시	2700	동구	264086	117092	115279	1813	146994	자유선진당	5451
대구광역시	2700	서구	188724	86184	84647	1537	102540	자유선진당	2563
대구광역시	2700	남구	145673	63366	62485	881	82307	자유선진당	3668
대구광역시	2700	북구	342236	142729	140819	1910	199507	자유선진당	5446
대구광역시	2700	수성구	332658	158138	156606	1532	174520	자유선진당	5813
대구광역시	2700	달서구	438934	201686	199135	2551	237248	자유선진당	6999
대구광역시	2700	달성군	121397	57419	56194	1225	63978	자유선진당	1753
대구광역시	2700	중구	65971	30462	30025	437	35509	민주노동당	810
대구광역시	2700	동구	264086	117092	115279	1813	146994	민주노동당	4282
대구광역시	2700	서구	188724	86184	84647	1537	102540	민주노동당	2175
대구광역시	2700	남구	145673	63366	62485	881	82307	민주노동당	2033
대구광역시	2700	북구	342236	142729	140819	1910	199507	민주노동당	4245
대구광역시	2700	수성구	332658	158138	156606	1532	174520	민주노동당	3867
대구광역시	2700	달서구	438934	201686	199135	2551	237248	민주노동당	6409
대구광역시	2700	달성군	121397	57419	56194	1225	63978	민주노동당	3545
대구광역시	2700	중구	65971	30462	30025	437	35509	창조한국당	796
대구광역시	2700	동구	264086	117092	115279	1813	146994	창조한국당	3365
대구광역시	2700	서구	188724	86184	84647	1537	102540	창조한국당	1860
대구광역시	2700	남구	145673	63366	62485	881	82307	창조한국당	1758
대구광역시	2700	북구	342236	142729	140819	1910	199507	창조한국당	4342
대구광역시	2700	수성구	332658	158138	156606	1532	174520	창조한국당	4802
대구광역시	2700	달서구	438934	201686	199135	2551	237248	창조한국당	6208
대구광역시	2700	달성군	121397	57419	56194	1225	63978	창조한국당	1490
대구광역시	2700	중구	65971	30462	30025	437	35509	친박연대	8715
대구광역시	2700	동구	264086	117092	115279	1813	146994	친박연대	35840
대구광역시	2700	서구	188724	86184	84647	1537	102540	친박연대	32197
대구광역시	2700	남구	145673	63366	62485	881	82307	친박연대	18000
대구광역시	2700	북구	342236	142729	140819	1910	199507	친박연대	47584
대구광역시	2700	수성구	332658	158138	156606	1532	174520	친박연대	49770
대구광역시	2700	달서구	438934	201686	199135	2551	237248	친박연대	69527
대구광역시	2700	달성군	121397	57419	56194	1225	63978	친박연대	15157
대구광역시	2700	중구	65971	30462	30025	437	35509	국민실향안보당	285
대구광역시	2700	동구	264086	117092	115279	1813	146994	국민실향안보당	236
대구광역시	2700	서구	188724	86184	84647	1537	102540	국민실향안보당	196
대구광역시	2700	남구	145673	63366	62485	881	82307	국민실향안보당	534
대구광역시	2700	북구	342236	142729	140819	1910	199507	국민실향안보당	278
대구광역시	2700	수성구	332658	158138	156606	1532	174520	국민실향안보당	705
대구광역시	2700	달서구	438934	201686	199135	2551	237248	국민실향안보당	1307
대구광역시	2700	달성군	121397	57419	56194	1225	63978	국민실향안보당	105
대구광역시	2700	중구	65971	30462	30025	437	35509	기독당	507
대구광역시	2700	동구	264086	117092	115279	1813	146994	기독당	2540
대구광역시	2700	서구	188724	86184	84647	1537	102540	기독당	1159
대구광역시	2700	남구	145673	63366	62485	881	82307	기독당	1395
대구광역시	2700	북구	342236	142729	140819	1910	199507	기독당	2778
대구광역시	2700	수성구	332658	158138	156606	1532	174520	기독당	2793
대구광역시	2700	달서구	438934	201686	199135	2551	237248	기독당	3177
대구광역시	2700	달성군	121397	57419	56194	1225	63978	기독당	1143
대구광역시	2700	중구	65971	30462	30025	437	35509	문화예술당	26
대구광역시	2700	동구	264086	117092	115279	1813	146994	문화예술당	129
대구광역시	2700	서구	188724	86184	84647	1537	102540	문화예술당	111
대구광역시	2700	남구	145673	63366	62485	881	82307	문화예술당	76
대구광역시	2700	북구	342236	142729	140819	1910	199507	문화예술당	141
대구광역시	2700	수성구	332658	158138	156606	1532	174520	문화예술당	166
대구광역시	2700	달서구	438934	201686	199135	2551	237248	문화예술당	196
대구광역시	2700	달성군	121397	57419	56194	1225	63978	문화예술당	69
대구광역시	2700	중구	65971	30462	30025	437	35509	시민당	18
대구광역시	2700	동구	264086	117092	115279	1813	146994	시민당	84
대구광역시	2700	서구	188724	86184	84647	1537	102540	시민당	75
대구광역시	2700	남구	145673	63366	62485	881	82307	시민당	54
대구광역시	2700	북구	342236	142729	140819	1910	199507	시민당	78
대구광역시	2700	수성구	332658	158138	156606	1532	174520	시민당	95
대구광역시	2700	달서구	438934	201686	199135	2551	237248	시민당	125
대구광역시	2700	달성군	121397	57419	56194	1225	63978	시민당	63
대구광역시	2700	중구	65971	30462	30025	437	35509	신미래당	10
대구광역시	2700	동구	264086	117092	115279	1813	146994	신미래당	78
대구광역시	2700	서구	188724	86184	84647	1537	102540	신미래당	42
대구광역시	2700	남구	145673	63366	62485	881	82307	신미래당	34
대구광역시	2700	북구	342236	142729	140819	1910	199507	신미래당	56
대구광역시	2700	수성구	332658	158138	156606	1532	174520	신미래당	57
대구광역시	2700	달서구	438934	201686	199135	2551	237248	신미래당	69
대구광역시	2700	달성군	121397	57419	56194	1225	63978	신미래당	45
대구광역시	2700	중구	65971	30462	30025	437	35509	직능연합당	21
대구광역시	2700	동구	264086	117092	115279	1813	146994	직능연합당	81
대구광역시	2700	서구	188724	86184	84647	1537	102540	직능연합당	35
대구광역시	2700	남구	145673	63366	62485	881	82307	직능연합당	43
대구광역시	2700	북구	342236	142729	140819	1910	199507	직능연합당	101
대구광역시	2700	수성구	332658	158138	156606	1532	174520	직능연합당	89
대구광역시	2700	달서구	438934	201686	199135	2551	237248	직능연합당	195
대구광역시	2700	달성군	121397	57419	56194	1225	63978	직능연합당	43
대구광역시	2700	중구	65971	30462	30025	437	35509	진보신당	543
대구광역시	2700	동구	264086	117092	115279	1813	146994	진보신당	2163
대구광역시	2700	서구	188724	86184	84647	1537	102540	진보신당	1684
대구광역시	2700	남구	145673	63366	62485	881	82307	진보신당	1129
대구광역시	2700	북구	342236	142729	140819	1910	199507	진보신당	3199
대구광역시	2700	수성구	332658	158138	156606	1532	174520	진보신당	5319
대구광역시	2700	달서구	438934	201686	199135	2551	237248	진보신당	4377
대구광역시	2700	달성군	121397	57419	56194	1225	63978	진보신당	1003
대구광역시	2700	중구	65971	30462	30025	437	35509	평화통일가정당	177
대구광역시	2700	동구	264086	117092	115279	1813	146994	평화통일가정당	767
대구광역시	2700	서구	188724	86184	84647	1537	102540	평화통일가정당	554
대구광역시	2700	남구	145673	63366	62485	881	82307	평화통일가정당	454
대구광역시	2700	북구	342236	142729	140819	1910	199507	평화통일가정당	1035
대구광역시	2700	수성구	332658	158138	156606	1532	174520	평화통일가정당	876
대구광역시	2700	달서구	438934	201686	199135	2551	237248	평화통일가정당	1248
대구광역시	2700	달성군	121397	57419	56194	1225	63978	평화통일가정당	641
대구광역시	2700	중구	65971	30462	30025	437	35509	한국사회당	51
대구광역시	2700	동구	264086	117092	115279	1813	146994	한국사회당	146
대구광역시	2700	서구	188724	86184	84647	1537	102540	한국사회당	99
대구광역시	2700	남구	145673	63366	62485	881	82307	한국사회당	85
대구광역시	2700	북구	342236	142729	140819	1910	199507	한국사회당	124
대구광역시	2700	수성구	332658	158138	156606	1532	174520	한국사회당	132
대구광역시	2700	달서구	438934	201686	199135	2551	237248	한국사회당	188
대구광역시	2700	달성군	121397	57419	56194	1225	63978	한국사회당	132
인천광역시	2800	중구	70398	29423	28816	607	40975	통합민주당	6647
인천광역시	2800	동구	59084	27609	26954	655	31475	통합민주당	6317
인천광역시	2800	남구	327790	134088	131877	2211	193702	통합민주당	31699
인천광역시	2800	연수구	195237	85197	84162	1035	110040	통합민주당	17462
인천광역시	2800	남동구	324749	136889	134951	1938	187860	통합민주당	28533
인천광역시	2800	부평구	431169	179154	176782	2372	252015	통합민주당	47457
인천광역시	2800	계양구	249250	107119	105946	1173	142131	통합민주당	31858
인천광역시	2800	서구	212272	85289	83964	1325	126983	통합민주당	23413
인천광역시	2800	강화군	134583	64543	62743	1800	70040	통합민주당	12077
인천광역시	2800	옹진군	14167	8919	8613	306	5248	통합민주당	2017
인천광역시	2800	중구	70398	29423	28816	607	40975	한나라당	12564
인천광역시	2800	동구	59084	27609	26954	655	31475	한나라당	11349
인천광역시	2800	남구	327790	134088	131877	2211	193702	한나라당	55618
인천광역시	2800	연수구	195237	85197	84162	1035	110040	한나라당	34504
인천광역시	2800	남동구	324749	136889	134951	1938	187860	한나라당	51500
인천광역시	2800	부평구	431169	179154	176782	2372	252015	한나라당	66102
인천광역시	2800	계양구	249250	107119	105946	1173	142131	한나라당	38754
인천광역시	2800	서구	212272	85289	83964	1325	126983	한나라당	33070
인천광역시	2800	강화군	134583	64543	62743	1800	70040	한나라당	27038
인천광역시	2800	옹진군	14167	8919	8613	306	5248	한나라당	4753
인천광역시	2800	중구	70398	29423	28816	607	40975	자유선진당	1418
인천광역시	2800	동구	59084	27609	26954	655	31475	자유선진당	1352
인천광역시	2800	남구	327790	134088	131877	2211	193702	자유선진당	8111
인천광역시	2800	연수구	195237	85197	84162	1035	110040	자유선진당	6724
인천광역시	2800	남동구	324749	136889	134951	1938	187860	자유선진당	9368
인천광역시	2800	부평구	431169	179154	176782	2372	252015	자유선진당	11801
인천광역시	2800	계양구	249250	107119	105946	1173	142131	자유선진당	6270
인천광역시	2800	서구	212272	85289	83964	1325	126983	자유선진당	3816
인천광역시	2800	강화군	134583	64543	62743	1800	70040	자유선진당	2482
인천광역시	2800	옹진군	14167	8919	8613	306	5248	자유선진당	267
인천광역시	2800	중구	70398	29423	28816	607	40975	민주노동당	1177
인천광역시	2800	동구	59084	27609	26954	655	31475	민주노동당	1343
인천광역시	2800	남구	327790	134088	131877	2211	193702	민주노동당	5697
인천광역시	2800	연수구	195237	85197	84162	1035	110040	민주노동당	3903
인천광역시	2800	남동구	324749	136889	134951	1938	187860	민주노동당	10448
인천광역시	2800	부평구	431169	179154	176782	2372	252015	민주노동당	12247
인천광역시	2800	계양구	249250	107119	105946	1173	142131	민주노동당	6887
인천광역시	2800	서구	212272	85289	83964	1325	126983	민주노동당	4293
인천광역시	2800	강화군	134583	64543	62743	1800	70040	민주노동당	2648
인천광역시	2800	옹진군	14167	8919	8613	306	5248	민주노동당	294
인천광역시	2800	중구	70398	29423	28816	607	40975	창조한국당	1202
인천광역시	2800	동구	59084	27609	26954	655	31475	창조한국당	891
인천광역시	2800	남구	327790	134088	131877	2211	193702	창조한국당	5572
인천광역시	2800	연수구	195237	85197	84162	1035	110040	창조한국당	4078
인천광역시	2800	남동구	324749	136889	134951	1938	187860	창조한국당	7485
인천광역시	2800	부평구	431169	179154	176782	2372	252015	창조한국당	7447
인천광역시	2800	계양구	249250	107119	105946	1173	142131	창조한국당	4428
인천광역시	2800	서구	212272	85289	83964	1325	126983	창조한국당	3212
인천광역시	2800	강화군	134583	64543	62743	1800	70040	창조한국당	2505
인천광역시	2800	옹진군	14167	8919	8613	306	5248	창조한국당	187
인천광역시	2800	중구	70398	29423	28816	607	40975	친박연대	3312
인천광역시	2800	동구	59084	27609	26954	655	31475	친박연대	2925
인천광역시	2800	남구	327790	134088	131877	2211	193702	친박연대	15168
인천광역시	2800	연수구	195237	85197	84162	1035	110040	친박연대	10208
인천광역시	2800	남동구	324749	136889	134951	1938	187860	친박연대	14958
인천광역시	2800	부평구	431169	179154	176782	2372	252015	친박연대	17695
인천광역시	2800	계양구	249250	107119	105946	1173	142131	친박연대	9334
인천광역시	2800	서구	212272	85289	83964	1325	126983	친박연대	8765
인천광역시	2800	강화군	134583	64543	62743	1800	70040	친박연대	8836
인천광역시	2800	옹진군	14167	8919	8613	306	5248	친박연대	591
인천광역시	2800	중구	70398	29423	28816	607	40975	국민실향안보당	63
인천광역시	2800	동구	59084	27609	26954	655	31475	국민실향안보당	94
인천광역시	2800	남구	327790	134088	131877	2211	193702	국민실향안보당	226
인천광역시	2800	연수구	195237	85197	84162	1035	110040	국민실향안보당	95
인천광역시	2800	남동구	324749	136889	134951	1938	187860	국민실향안보당	817
인천광역시	2800	부평구	431169	179154	176782	2372	252015	국민실향안보당	415
인천광역시	2800	계양구	249250	107119	105946	1173	142131	국민실향안보당	78
인천광역시	2800	서구	212272	85289	83964	1325	126983	국민실향안보당	110
인천광역시	2800	강화군	134583	64543	62743	1800	70040	국민실향안보당	166
인천광역시	2800	옹진군	14167	8919	8613	306	5248	국민실향안보당	22
인천광역시	2800	중구	70398	29423	28816	607	40975	기독당	949
인천광역시	2800	동구	59084	27609	26954	655	31475	기독당	739
인천광역시	2800	남구	327790	134088	131877	2211	193702	기독당	4714
인천광역시	2800	연수구	195237	85197	84162	1035	110040	기독당	3249
인천광역시	2800	남동구	324749	136889	134951	1938	187860	기독당	5826
인천광역시	2800	부평구	431169	179154	176782	2372	252015	기독당	6003
인천광역시	2800	계양구	249250	107119	105946	1173	142131	기독당	3784
인천광역시	2800	서구	212272	85289	83964	1325	126983	기독당	2837
인천광역시	2800	강화군	134583	64543	62743	1800	70040	기독당	3077
인천광역시	2800	옹진군	14167	8919	8613	306	5248	기독당	190
인천광역시	2800	중구	70398	29423	28816	607	40975	문화예술당	47
인천광역시	2800	동구	59084	27609	26954	655	31475	문화예술당	58
인천광역시	2800	남구	327790	134088	131877	2211	193702	문화예술당	187
인천광역시	2800	연수구	195237	85197	84162	1035	110040	문화예술당	102
인천광역시	2800	남동구	324749	136889	134951	1938	187860	문화예술당	214
인천광역시	2800	부평구	431169	179154	176782	2372	252015	문화예술당	267
인천광역시	2800	계양구	249250	107119	105946	1173	142131	문화예술당	139
인천광역시	2800	서구	212272	85289	83964	1325	126983	문화예술당	121
인천광역시	2800	강화군	134583	64543	62743	1800	70040	문화예술당	977
인천광역시	2800	옹진군	14167	8919	8613	306	5248	문화예술당	25
인천광역시	2800	중구	70398	29423	28816	607	40975	시민당	29
인천광역시	2800	동구	59084	27609	26954	655	31475	시민당	41
인천광역시	2800	남구	327790	134088	131877	2211	193702	시민당	102
인천광역시	2800	연수구	195237	85197	84162	1035	110040	시민당	56
인천광역시	2800	남동구	324749	136889	134951	1938	187860	시민당	153
인천광역시	2800	부평구	431169	179154	176782	2372	252015	시민당	130
인천광역시	2800	계양구	249250	107119	105946	1173	142131	시민당	68
인천광역시	2800	서구	212272	85289	83964	1325	126983	시민당	83
인천광역시	2800	강화군	134583	64543	62743	1800	70040	시민당	143
인천광역시	2800	옹진군	14167	8919	8613	306	5248	시민당	24
인천광역시	2800	중구	70398	29423	28816	607	40975	신미래당	20
인천광역시	2800	동구	59084	27609	26954	655	31475	신미래당	26
인천광역시	2800	남구	327790	134088	131877	2211	193702	신미래당	79
인천광역시	2800	연수구	195237	85197	84162	1035	110040	신미래당	50
인천광역시	2800	남동구	324749	136889	134951	1938	187860	신미래당	82
인천광역시	2800	부평구	431169	179154	176782	2372	252015	신미래당	77
인천광역시	2800	계양구	249250	107119	105946	1173	142131	신미래당	52
인천광역시	2800	서구	212272	85289	83964	1325	126983	신미래당	47
인천광역시	2800	강화군	134583	64543	62743	1800	70040	신미래당	67
인천광역시	2800	옹진군	14167	8919	8613	306	5248	신미래당	5
인천광역시	2800	중구	70398	29423	28816	607	40975	직능연합당	19
인천광역시	2800	동구	59084	27609	26954	655	31475	직능연합당	19
인천광역시	2800	남구	327790	134088	131877	2211	193702	직능연합당	93
인천광역시	2800	연수구	195237	85197	84162	1035	110040	직능연합당	38
인천광역시	2800	남동구	324749	136889	134951	1938	187860	직능연합당	81
인천광역시	2800	부평구	431169	179154	176782	2372	252015	직능연합당	99
인천광역시	2800	계양구	249250	107119	105946	1173	142131	직능연합당	65
인천광역시	2800	서구	212272	85289	83964	1325	126983	직능연합당	61
인천광역시	2800	강화군	134583	64543	62743	1800	70040	직능연합당	66
인천광역시	2800	옹진군	14167	8919	8613	306	5248	직능연합당	9
인천광역시	2800	중구	70398	29423	28816	607	40975	진보신당	1076
인천광역시	2800	동구	59084	27609	26954	655	31475	진보신당	1453
인천광역시	2800	남구	327790	134088	131877	2211	193702	진보신당	3416
인천광역시	2800	연수구	195237	85197	84162	1035	110040	진보신당	3088
인천광역시	2800	남동구	324749	136889	134951	1938	187860	진보신당	3905
인천광역시	2800	부평구	431169	179154	176782	2372	252015	진보신당	5609
인천광역시	2800	계양구	249250	107119	105946	1173	142131	진보신당	3168
인천광역시	2800	서구	212272	85289	83964	1325	126983	진보신당	3252
인천광역시	2800	강화군	134583	64543	62743	1800	70040	진보신당	1836
인천광역시	2800	옹진군	14167	8919	8613	306	5248	진보신당	109
인천광역시	2800	중구	70398	29423	28816	607	40975	평화통일가정당	239
인천광역시	2800	동구	59084	27609	26954	655	31475	평화통일가정당	282
인천광역시	2800	남구	327790	134088	131877	2211	193702	평화통일가정당	1019
인천광역시	2800	연수구	195237	85197	84162	1035	110040	평화통일가정당	527
인천광역시	2800	남동구	324749	136889	134951	1938	187860	평화통일가정당	1421
인천광역시	2800	부평구	431169	179154	176782	2372	252015	평화통일가정당	1228
인천광역시	2800	계양구	249250	107119	105946	1173	142131	평화통일가정당	950
인천광역시	2800	서구	212272	85289	83964	1325	126983	평화통일가정당	769
인천광역시	2800	강화군	134583	64543	62743	1800	70040	평화통일가정당	638
인천광역시	2800	옹진군	14167	8919	8613	306	5248	평화통일가정당	75
인천광역시	2800	중구	70398	29423	28816	607	40975	한국사회당	54
인천광역시	2800	동구	59084	27609	26954	655	31475	한국사회당	65
인천광역시	2800	남구	327790	134088	131877	2211	193702	한국사회당	176
인천광역시	2800	연수구	195237	85197	84162	1035	110040	한국사회당	78
인천광역시	2800	남동구	324749	136889	134951	1938	187860	한국사회당	160
인천광역시	2800	부평구	431169	179154	176782	2372	252015	한국사회당	205
인천광역시	2800	계양구	249250	107119	105946	1173	142131	한국사회당	111
인천광역시	2800	서구	212272	85289	83964	1325	126983	한국사회당	115
인천광역시	2800	강화군	134583	64543	62743	1800	70040	한국사회당	187
인천광역시	2800	옹진군	14167	8919	8613	306	5248	한국사회당	45
광주광역시	2900	동구	89403	39468	39000	468	49935	통합민주당	29103
광주광역시	2900	서구	221647	91463	90575	888	130184	통합민주당	63903
광주광역시	2900	남구	161077	75238	74076	1162	85839	통합민주당	52844
광주광역시	2900	북구	346047	138068	136549	1519	207979	통합민주당	97415
광주광역시	2900	광산구	216219	94141	92750	1391	122078	통합민주당	61524
광주광역시	2900	동구	89403	39468	39000	468	49935	한나라당	2851
광주광역시	2900	서구	221647	91463	90575	888	130184	한나라당	5803
광주광역시	2900	남구	161077	75238	74076	1162	85839	한나라당	4466
광주광역시	2900	북구	346047	138068	136549	1519	207979	한나라당	7665
광주광역시	2900	광산구	216219	94141	92750	1391	122078	한나라당	4766
광주광역시	2900	동구	89403	39468	39000	468	49935	자유선진당	528
광주광역시	2900	서구	221647	91463	90575	888	130184	자유선진당	784
광주광역시	2900	남구	161077	75238	74076	1162	85839	자유선진당	742
광주광역시	2900	북구	346047	138068	136549	1519	207979	자유선진당	1283
광주광역시	2900	광산구	216219	94141	92750	1391	122078	자유선진당	711
광주광역시	2900	동구	89403	39468	39000	468	49935	민주노동당	2010
광주광역시	2900	서구	221647	91463	90575	888	130184	민주노동당	8143
광주광역시	2900	남구	161077	75238	74076	1162	85839	민주노동당	5212
광주광역시	2900	북구	346047	138068	136549	1519	207979	민주노동당	12031
광주광역시	2900	광산구	216219	94141	92750	1391	122078	민주노동당	13154
광주광역시	2900	동구	89403	39468	39000	468	49935	창조한국당	1424
광주광역시	2900	서구	221647	91463	90575	888	130184	창조한국당	3677
광주광역시	2900	남구	161077	75238	74076	1162	85839	창조한국당	2597
광주광역시	2900	북구	346047	138068	136549	1519	207979	창조한국당	5827
광주광역시	2900	광산구	216219	94141	92750	1391	122078	창조한국당	3392
광주광역시	2900	동구	89403	39468	39000	468	49935	친박연대	545
광주광역시	2900	서구	221647	91463	90575	888	130184	친박연대	1177
광주광역시	2900	남구	161077	75238	74076	1162	85839	친박연대	1017
광주광역시	2900	북구	346047	138068	136549	1519	207979	친박연대	1714
광주광역시	2900	광산구	216219	94141	92750	1391	122078	친박연대	1142
광주광역시	2900	동구	89403	39468	39000	468	49935	국민실향안보당	33
광주광역시	2900	서구	221647	91463	90575	888	130184	국민실향안보당	87
광주광역시	2900	남구	161077	75238	74076	1162	85839	국민실향안보당	196
광주광역시	2900	북구	346047	138068	136549	1519	207979	국민실향안보당	155
광주광역시	2900	광산구	216219	94141	92750	1391	122078	국민실향안보당	1172
광주광역시	2900	동구	89403	39468	39000	468	49935	기독당	1001
광주광역시	2900	서구	221647	91463	90575	888	130184	기독당	2825
광주광역시	2900	남구	161077	75238	74076	1162	85839	기독당	4083
광주광역시	2900	북구	346047	138068	136549	1519	207979	기독당	4993
광주광역시	2900	광산구	216219	94141	92750	1391	122078	기독당	2751
광주광역시	2900	동구	89403	39468	39000	468	49935	문화예술당	46
광주광역시	2900	서구	221647	91463	90575	888	130184	문화예술당	113
광주광역시	2900	남구	161077	75238	74076	1162	85839	문화예술당	157
광주광역시	2900	북구	346047	138068	136549	1519	207979	문화예술당	198
광주광역시	2900	광산구	216219	94141	92750	1391	122078	문화예술당	139
광주광역시	2900	동구	89403	39468	39000	468	49935	시민당	20
광주광역시	2900	서구	221647	91463	90575	888	130184	시민당	51
광주광역시	2900	남구	161077	75238	74076	1162	85839	시민당	124
광주광역시	2900	북구	346047	138068	136549	1519	207979	시민당	78
광주광역시	2900	광산구	216219	94141	92750	1391	122078	시민당	110
광주광역시	2900	동구	89403	39468	39000	468	49935	신미래당	16
광주광역시	2900	서구	221647	91463	90575	888	130184	신미래당	27
광주광역시	2900	남구	161077	75238	74076	1162	85839	신미래당	47
광주광역시	2900	북구	346047	138068	136549	1519	207979	신미래당	53
광주광역시	2900	광산구	216219	94141	92750	1391	122078	신미래당	44
광주광역시	2900	동구	89403	39468	39000	468	49935	직능연합당	41
광주광역시	2900	서구	221647	91463	90575	888	130184	직능연합당	51
광주광역시	2900	남구	161077	75238	74076	1162	85839	직능연합당	100
광주광역시	2900	북구	346047	138068	136549	1519	207979	직능연합당	143
광주광역시	2900	광산구	216219	94141	92750	1391	122078	직능연합당	81
광주광역시	2900	동구	89403	39468	39000	468	49935	진보신당	806
광주광역시	2900	서구	221647	91463	90575	888	130184	진보신당	2867
광주광역시	2900	남구	161077	75238	74076	1162	85839	진보신당	1496
광주광역시	2900	북구	346047	138068	136549	1519	207979	진보신당	3550
광주광역시	2900	광산구	216219	94141	92750	1391	122078	진보신당	2432
광주광역시	2900	동구	89403	39468	39000	468	49935	평화통일가정당	512
광주광역시	2900	서구	221647	91463	90575	888	130184	평화통일가정당	936
광주광역시	2900	남구	161077	75238	74076	1162	85839	평화통일가정당	822
광주광역시	2900	북구	346047	138068	136549	1519	207979	평화통일가정당	1229
광주광역시	2900	광산구	216219	94141	92750	1391	122078	평화통일가정당	1118
광주광역시	2900	동구	89403	39468	39000	468	49935	한국사회당	64
광주광역시	2900	서구	221647	91463	90575	888	130184	한국사회당	131
광주광역시	2900	남구	161077	75238	74076	1162	85839	한국사회당	173
광주광역시	2900	북구	346047	138068	136549	1519	207979	한국사회당	215
광주광역시	2900	광산구	216219	94141	92750	1391	122078	한국사회당	214
대전광역시	3000	동구	191688	84718	83470	1248	106970	통합민주당	15786
대전광역시	3000	중구	204253	95097	93797	1300	109156	통합민주당	13355
대전광역시	3000	서구	367778	165081	163303	1778	202697	통합민주당	33664
대전광역시	3000	유성구	180520	82900	82043	857	97620	통합민주당	15147
대전광역시	3000	대덕구	157060	71410	70456	954	85650	통합민주당	13825
대전광역시	3000	동구	191688	84718	83470	1248	106970	한나라당	19566
대전광역시	3000	중구	204253	95097	93797	1300	109156	한나라당	25442
대전광역시	3000	서구	367778	165081	163303	1778	202697	한나라당	38115
대전광역시	3000	유성구	180520	82900	82043	857	97620	한나라당	21001
대전광역시	3000	대덕구	157060	71410	70456	954	85650	한나라당	18096
대전광역시	3000	동구	191688	84718	83470	1248	106970	자유선진당	32369
대전광역시	3000	중구	204253	95097	93797	1300	109156	자유선진당	36979
대전광역시	3000	서구	367778	165081	163303	1778	202697	자유선진당	53734
대전광역시	3000	유성구	180520	82900	82043	857	97620	자유선진당	23220
대전광역시	3000	대덕구	157060	71410	70456	954	85650	자유선진당	23056
대전광역시	3000	동구	191688	84718	83470	1248	106970	민주노동당	3492
대전광역시	3000	중구	204253	95097	93797	1300	109156	민주노동당	3162
대전광역시	3000	서구	367778	165081	163303	1778	202697	민주노동당	5201
대전광역시	3000	유성구	180520	82900	82043	857	97620	민주노동당	3424
대전광역시	3000	대덕구	157060	71410	70456	954	85650	민주노동당	3830
대전광역시	3000	동구	191688	84718	83470	1248	106970	창조한국당	2381
대전광역시	3000	중구	204253	95097	93797	1300	109156	창조한국당	2895
대전광역시	3000	서구	367778	165081	163303	1778	202697	창조한국당	6036
대전광역시	3000	유성구	180520	82900	82043	857	97620	창조한국당	4526
대전광역시	3000	대덕구	157060	71410	70456	954	85650	창조한국당	2213
대전광역시	3000	동구	191688	84718	83470	1248	106970	친박연대	5818
대전광역시	3000	중구	204253	95097	93797	1300	109156	친박연대	7086
대전광역시	3000	서구	367778	165081	163303	1778	202697	친박연대	16673
대전광역시	3000	유성구	180520	82900	82043	857	97620	친박연대	8036
대전광역시	3000	대덕구	157060	71410	70456	954	85650	친박연대	5057
대전광역시	3000	동구	191688	84718	83470	1248	106970	국민실향안보당	79
