광역	광역코드	시군구	시군구코드	읍면동명	구분	선거인수	투표수	유효투표수	무효투표수	기권수	녹색당	대한애국당	더불어민주당	무소속	민주평화당	민중당	바른미래당	우리미래	자유한국당	정의당	친박연대	코리아
경상북도	4700	문경시	4711	점촌4동	계	2643	1789	1683	106	854	0	0	316	0	0	0	182	0	1125	60	0	0
경상북도	4700	문경시	4711	점촌4동	관내사전투표	703	703	661	42	0	0	0	110	0	0	0	68	0	460	23	0	0
경상북도	4700	문경시	4711	점촌4동	선거일투표	1940	1086	1022	64	854	0	0	206	0	0	0	114	0	665	37	0	0
경상북도	4700	문경시	4711	점촌5동	계	10825	7477	7246	231	3348	0	0	2388	0	0	0	806	0	3884	168	0	0
경상북도	4700	문경시	4711	점촌5동	관내사전투표	3356	3354	3279	75	2	0	0	1133	0	0	0	334	0	1744	68	0	0
경상북도	4700	문경시	4711	점촌5동	선거일투표	7469	4123	3967	156	3346	0	0	1255	0	0	0	472	0	2140	100	0	0
경상북도	4700	문경시	4711	잘못 투입·구분된 투표지		0	28	24	4	-28	0	0	10	0	0	0	0	0	14	0	0	0
경상북도	4700	예천군	4712	합계		44218	34638	32930	1708	9580	0	0	8409	0	0	0	3646	0	19772	1103	0	0
경상북도	4700	예천군	4712	거소투표		325	294	248	46	31	0	0	34	0	0	0	31	0	175	8	0	0
경상북도	4700	예천군	4712	관외사전투표		4708	4707	4570	137	1	0	0	1842	0	0	0	487	0	2117	124	0	0
경상북도	4700	예천군	4712	예천읍	계	12129	9364	9037	327	2765	0	0	2015	0	0	0	916	0	5912	194	0	0
경상북도	4700	예천군	4712	예천읍	관내사전투표	3503	3502	3392	110	1	0	0	848	0	0	0	344	0	2135	65	0	0
경상북도	4700	예천군	4712	예천읍	선거일투표	8626	5862	5645	217	2764	0	0	1167	0	0	0	572	0	3777	129	0	0
경상북도	4700	예천군	4712	용문면	계	2076	1636	1505	131	440	0	0	248	0	0	0	176	0	993	88	0	0
경상북도	4700	예천군	4712	용문면	관내사전투표	787	787	710	77	0	0	0	114	0	0	0	89	0	465	42	0	0
경상북도	4700	예천군	4712	용문면	선거일투표	1289	849	795	54	440	0	0	134	0	0	0	87	0	528	46	0	0
경상북도	4700	예천군	4712	효자면	계	942	765	725	40	177	0	0	143	0	0	0	90	0	456	36	0	0
경상북도	4700	예천군	4712	효자면	관내사전투표	233	233	218	15	0	0	0	45	0	0	0	31	0	133	9	0	0
경상북도	4700	예천군	4712	효자면	선거일투표	709	532	507	25	177	0	0	98	0	0	0	59	0	323	27	0	0
경상북도	4700	예천군	4712	은풍면	계	1248	1040	967	73	208	0	0	169	0	0	0	127	0	627	44	0	0
경상북도	4700	예천군	4712	은풍면	관내사전투표	539	538	490	48	1	0	0	84	0	0	0	65	0	324	17	0	0
경상북도	4700	예천군	4712	은풍면	선거일투표	709	502	477	25	207	0	0	85	0	0	0	62	0	303	27	0	0
경상북도	4700	예천군	4712	감천면	계	2426	1955	1840	115	471	0	0	316	0	0	0	295	0	1154	75	0	0
경상북도	4700	예천군	4712	감천면	관내사전투표	784	783	719	64	1	0	0	125	0	0	0	114	0	452	28	0	0
경상북도	4700	예천군	4712	감천면	선거일투표	1642	1172	1121	51	470	0	0	191	0	0	0	181	0	702	47	0	0
경상북도	4700	예천군	4712	보문면	계	1438	1165	1097	68	273	0	0	183	0	0	0	139	0	745	30	0	0
경상북도	4700	예천군	4712	보문면	관내사전투표	514	514	479	35	0	0	0	83	0	0	0	54	0	330	12	0	0
경상북도	4700	예천군	4712	보문면	선거일투표	924	651	618	33	273	0	0	100	0	0	0	85	0	415	18	0	0
경상북도	4700	예천군	4712	호명면	계	7446	4892	4790	102	2554	0	0	2103	0	0	0	476	0	2115	96	0	0
경상북도	4700	예천군	4712	호명면	관내사전투표	1628	1627	1584	43	1	0	0	688	0	0	0	137	0	728	31	0	0
경상북도	4700	예천군	4712	호명면	선거일투표	5818	3265	3206	59	2553	0	0	1415	0	0	0	339	0	1387	65	0	0
경상북도	4700	예천군	4712	유천면	계	2196	1621	1523	98	575	0	0	302	0	0	0	124	0	1034	63	0	0
경상북도	4700	예천군	4712	유천면	관내사전투표	802	800	740	60	2	0	0	134	0	0	0	55	0	518	33	0	0
경상북도	4700	예천군	4712	유천면	선거일투표	1394	821	783	38	573	0	0	168	0	0	0	69	0	516	30	0	0
경상북도	4700	예천군	4712	용궁면	계	2366	1891	1724	167	475	0	0	235	0	0	0	175	0	1224	90	0	0
경상북도	4700	예천군	4712	용궁면	관내사전투표	830	829	740	89	1	0	0	99	0	0	0	65	0	548	28	0	0
경상북도	4700	예천군	4712	용궁면	선거일투표	1536	1062	984	78	474	0	0	136	0	0	0	110	0	676	62	0	0
경상북도	4700	예천군	4712	개포면	계	1375	1055	979	76	320	0	0	150	0	0	0	95	0	677	57	0	0
경상북도	4700	예천군	4712	개포면	관내사전투표	329	329	296	33	0	0	0	50	0	0	0	28	0	200	18	0	0
경상북도	4700	예천군	4712	개포면	선거일투표	1046	726	683	43	320	0	0	100	0	0	0	67	0	477	39	0	0
경상북도	4700	예천군	4712	지보면	계	2562	1933	1803	130	629	0	0	295	0	0	0	260	0	1157	91	0	0
경상북도	4700	예천군	4712	지보면	관내사전투표	704	703	644	59	1	0	0	120	0	0	0	90	0	395	39	0	0
경상북도	4700	예천군	4712	지보면	선거일투표	1858	1230	1159	71	628	0	0	175	0	0	0	170	0	762	52	0	0
경상북도	4700	예천군	4712	풍양면	계	2981	2295	2100	195	686	0	0	372	0	0	0	253	0	1368	107	0	0
경상북도	4700	예천군	4712	풍양면	관내사전투표	952	949	851	98	3	0	0	160	0	0	0	98	0	565	28	0	0
경상북도	4700	예천군	4712	풍양면	선거일투표	2029	1346	1249	97	683	0	0	212	0	0	0	155	0	803	79	0	0
경상북도	4700	예천군	4712	잘못 투입·구분된 투표지		0	25	22	3	-25	0	0	2	0	0	0	2	0	18	0	0	0
경상북도	4700	경산시	4713	합계		215139	118506	115573	2933	96633	0	0	41503	0	0	0	12452	0	58230	3388	0	0
경상북도	4700	경산시	4713	거소투표		276	245	227	18	31	0	0	77	0	0	0	30	0	111	9	0	0
경상북도	4700	경산시	4713	관외사전투표		13708	13691	13288	403	17	0	0	6325	0	0	0	1497	0	5022	444	0	0
경상북도	4700	경산시	4713	하양읍	계	20615	10439	10206	233	10176	0	0	3396	0	0	0	1042	0	5503	265	0	0
경상북도	4700	경산시	4713	하양읍	관내사전투표	2357	2353	2304	49	4	0	0	942	0	0	0	251	0	1061	50	0	0
경상북도	4700	경산시	4713	하양읍	선거일투표	18258	8086	7902	184	10172	0	0	2454	0	0	0	791	0	4442	215	0	0
경상북도	4700	경산시	4713	진량읍	계	28452	14432	14033	399	14020	0	0	4989	0	0	0	1479	0	7086	479	0	0
경상북도	4700	경산시	4713	진량읍	관내사전투표	2965	2960	2891	69	5	0	0	1269	0	0	0	296	0	1215	111	0	0
경상북도	4700	경산시	4713	진량읍	선거일투표	25487	11472	11142	330	14015	0	0	3720	0	0	0	1183	0	5871	368	0	0
경상북도	4700	경산시	4713	와촌면	계	5614	2838	2744	94	2776	0	0	636	0	0	0	238	0	1798	72	0	0
경상북도	4700	경산시	4713	와촌면	관내사전투표	700	697	669	28	3	0	0	218	0	0	0	61	0	358	32	0	0
경상북도	4700	경산시	4713	와촌면	선거일투표	4914	2141	2075	66	2773	0	0	418	0	0	0	177	0	1440	40	0	0
경상북도	4700	경산시	4713	자인면	계	5223	3126	3006	120	2097	0	0	636	0	0	0	391	0	1907	72	0	0
경상북도	4700	경산시	4713	자인면	관내사전투표	1226	1226	1171	55	0	0	0	258	0	0	0	149	0	741	23	0	0
경상북도	4700	경산시	4713	자인면	선거일투표	3997	1900	1835	65	2097	0	0	378	0	0	0	242	0	1166	49	0	0
경상북도	4700	경산시	4713	용성면	계	2952	1935	1829	106	1017	0	0	378	0	0	0	180	0	1206	65	0	0
경상북도	4700	경산시	4713	용성면	관내사전투표	873	870	813	57	3	0	0	156	0	0	0	76	0	551	30	0	0
경상북도	4700	경산시	4713	용성면	선거일투표	2079	1065	1016	49	1014	0	0	222	0	0	0	104	0	655	35	0	0
경상북도	4700	경산시	4713	남산면	계	3269	2063	1974	89	1206	0	0	382	0	0	0	160	0	1383	49	0	0
경상북도	4700	경산시	4713	남산면	관내사전투표	551	551	515	36	0	0	0	121	0	0	0	42	0	339	13	0	0
경상북도	4700	경산시	4713	남산면	선거일투표	2718	1512	1459	53	1206	0	0	261	0	0	0	118	0	1044	36	0	0
경상북도	4700	경산시	4713	압량면	계	16794	8082	7898	184	8712	0	0	3072	0	0	0	849	0	3794	183	0	0
경상북도	4700	경산시	4713	압량면	관내사전투표	2141	2140	2076	64	1	0	0	854	0	0	0	211	0	963	48	0	0
경상북도	4700	경산시	4713	압량면	선거일투표	14653	5942	5822	120	8711	0	0	2218	0	0	0	638	0	2831	135	0	0
경상북도	4700	경산시	4713	남천면	계	2822	1716	1670	46	1106	0	0	324	0	0	0	164	0	1121	61	0	0
경상북도	4700	경산시	4713	남천면	관내사전투표	432	428	421	7	4	0	0	101	0	0	0	45	0	261	14	0	0
경상북도	4700	경산시	4713	남천면	선거일투표	2390	1288	1249	39	1102	0	0	223	0	0	0	119	0	860	47	0	0
경상북도	4700	경산시	4713	중앙동	계	6208	3221	3120	101	2987	0	0	941	0	0	0	319	0	1777	83	0	0
경상북도	4700	경산시	4713	중앙동	관내사전투표	891	891	874	17	0	0	0	303	0	0	0	94	0	454	23	0	0
경상북도	4700	경산시	4713	중앙동	선거일투표	5317	2330	2246	84	2987	0	0	638	0	0	0	225	0	1323	60	0	0
경상북도	4700	경산시	4713	동부동	계	27759	14290	13971	319	13469	0	0	5253	0	0	0	1512	0	6805	401	0	0
경상북도	4700	경산시	4713	동부동	관내사전투표	2848	2847	2790	57	1	0	0	1216	0	0	0	260	0	1261	53	0	0
경상북도	4700	경산시	4713	동부동	선거일투표	24911	11443	11181	262	13468	0	0	4037	0	0	0	1252	0	5544	348	0	0
경상북도	4700	경산시	4713	서부1동	계	28416	14495	14218	277	13921	0	0	5276	0	0	0	1602	0	6893	447	0	0
경상북도	4700	경산시	4713	서부1동	관내사전투표	2192	2190	2145	45	2	0	0	925	0	0	0	229	0	923	68	0	0
경상북도	4700	경산시	4713	서부1동	선거일투표	26224	12305	12073	232	13919	0	0	4351	0	0	0	1373	0	5970	379	0	0
경상북도	4700	경산시	4713	서부2동	계	20181	11466	11286	180	8715	0	0	4216	0	0	0	1303	0	5502	265	0	0
경상북도	4700	경산시	4713	서부2동	관내사전투표	2338	2336	2304	32	2	0	0	955	0	0	0	219	0	1085	45	0	0
경상북도	4700	경산시	4713	서부2동	선거일투표	17843	9130	8982	148	8713	0	0	3261	0	0	0	1084	0	4417	220	0	0
경상북도	4700	경산시	4713	남부동	계	13381	7105	6934	171	6276	0	0	2324	0	0	0	754	0	3612	244	0	0
경상북도	4700	경산시	4713	남부동	관내사전투표	1306	1306	1286	20	0	0	0	493	0	0	0	126	0	617	50	0	0
경상북도	4700	경산시	4713	남부동	선거일투표	12075	5799	5648	151	6276	0	0	1831	0	0	0	628	0	2995	194	0	0
경상북도	4700	경산시	4713	북부동	계	10783	4492	4393	99	6291	0	0	1742	0	0	0	451	0	2078	122	0	0
경상북도	4700	경산시	4713	북부동	관내사전투표	755	755	737	18	0	0	0	351	0	0	0	69	0	293	24	0	0
경상북도	4700	경산시	4713	북부동	선거일투표	10028	3737	3656	81	6291	0	0	1391	0	0	0	382	0	1785	98	0	0
경상북도	4700	경산시	4713	중방동	계	8686	4811	4720	91	3875	0	0	1515	0	0	0	476	0	2603	126	0	0
경상북도	4700	경산시	4713	중방동	관내사전투표	1182	1182	1156	26	0	0	0	450	0	0	0	96	0	579	31	0	0
경상북도	4700	경산시	4713	중방동	선거일투표	7504	3629	3564	65	3875	0	0	1065	0	0	0	380	0	2024	95	0	0
경상북도	4700	경산시	4713	잘못 투입·구분된 투표지		0	59	56	3	-59	0	0	21	0	0	0	5	0	29	1	0	0
경상북도	4700	청도군	4714	합계		39294	28370	27249	1121	10924	0	0	7291	0	0	0	1748	0	17224	986	0	0
경상북도	4700	청도군	4714	거소투표		175	160	147	13	15	0	0	39	0	0	0	10	0	89	9	0	0
경상북도	4700	청도군	4714	관외사전투표		3454	3453	3357	96	1	0	0	1388	0	0	0	307	0	1568	94	0	0
경상북도	4700	청도군	4714	청도읍	계	10324	7199	6908	291	3125	0	0	1804	0	0	0	393	0	4470	241	0	0
경상북도	4700	청도군	4714	청도읍	관내사전투표	2003	2002	1900	102	1	0	0	598	0	0	0	118	0	1120	64	0	0
경상북도	4700	청도군	4714	청도읍	선거일투표	8321	5197	5008	189	3124	0	0	1206	0	0	0	275	0	3350	177	0	0
경상북도	4700	청도군	4714	화양읍	계	5905	3999	3845	154	1906	0	0	1124	0	0	0	218	0	2360	143	0	0
경상북도	4700	청도군	4714	화양읍	관내사전투표	720	720	684	36	0	0	0	205	0	0	0	48	0	408	23	0	0
경상북도	4700	청도군	4714	화양읍	선거일투표	5185	3279	3161	118	1906	0	0	919	0	0	0	170	0	1952	120	0	0
경상북도	4700	청도군	4714	각남면	계	1901	1440	1366	74	461	0	0	295	0	0	0	79	0	930	62	0	0
경상북도	4700	청도군	4714	각남면	관내사전투표	604	603	565	38	1	0	0	118	0	0	0	35	0	388	24	0	0
경상북도	4700	청도군	4714	각남면	선거일투표	1297	837	801	36	460	0	0	177	0	0	0	44	0	542	38	0	0
경상북도	4700	청도군	4714	풍각면	계	3564	2499	2398	101	1065	0	0	512	0	0	0	155	0	1623	108	0	0
경상북도	4700	청도군	4714	풍각면	관내사전투표	743	742	708	34	1	0	0	163	0	0	0	47	0	475	23	0	0
경상북도	4700	청도군	4714	풍각면	선거일투표	2821	1757	1690	67	1064	0	0	349	0	0	0	108	0	1148	85	0	0
경상북도	4700	청도군	4714	각북면	계	1876	1322	1261	61	554	0	0	283	0	0	0	101	0	832	45	0	0
경상북도	4700	청도군	4714	각북면	관내사전투표	534	531	511	20	3	0	0	116	0	0	0	39	0	338	18	0	0
경상북도	4700	청도군	4714	각북면	선거일투표	1342	791	750	41	551	0	0	167	0	0	0	62	0	494	27	0	0
경상북도	4700	청도군	4714	이서면	계	3813	2593	2502	91	1220	0	0	577	0	0	0	147	0	1681	97	0	0
경상북도	4700	청도군	4714	이서면	관내사전투표	661	661	634	27	0	0	0	176	0	0	0	51	0	390	17	0	0
경상북도	4700	청도군	4714	이서면	선거일투표	3152	1932	1868	64	1220	0	0	401	0	0	0	96	0	1291	80	0	0
경상북도	4700	청도군	4714	운문면	계	1958	1321	1271	50	637	0	0	314	0	0	0	93	0	826	38	0	0
경상북도	4700	청도군	4714	운문면	관내사전투표	396	395	380	15	1	0	0	103	0	0	0	26	0	245	6	0	0
경상북도	4700	청도군	4714	운문면	선거일투표	1562	926	891	35	636	0	0	211	0	0	0	67	0	581	32	0	0
경상북도	4700	청도군	4714	금천면	계	2911	1984	1917	67	927	0	0	382	0	0	0	120	0	1339	76	0	0
경상북도	4700	청도군	4714	금천면	관내사전투표	541	541	518	23	0	0	0	114	0	0	0	46	0	337	21	0	0
경상북도	4700	청도군	4714	금천면	선거일투표	2370	1443	1399	44	927	0	0	268	0	0	0	74	0	1002	55	0	0
경상북도	4700	청도군	4714	매전면	계	3413	2388	2266	122	1025	0	0	571	0	0	0	124	0	1498	73	0	0
경상북도	4700	청도군	4714	매전면	관내사전투표	538	538	510	28	0	0	0	154	0	0	0	22	0	316	18	0	0
경상북도	4700	청도군	4714	매전면	선거일투표	2875	1850	1756	94	1025	0	0	417	0	0	0	102	0	1182	55	0	0
경상북도	4700	청도군	4714	잘못 투입·구분된 투표지		0	12	11	1	-12	0	0	2	0	0	0	1	0	8	0	0	0
경상북도	4700	고령군	4715	합계		29462	20295	19321	974	9167	0	0	5002	0	0	0	1792	0	11598	929	0	0
경상북도	4700	고령군	4715	거소투표		159	147	99	48	12	0	0	28	0	0	0	13	0	52	6	0	0
경상북도	4700	고령군	4715	관외사전투표		2239	2239	2194	45	0	0	0	907	0	0	0	205	0	1024	58	0	0
경상북도	4700	고령군	4715	대가야읍	계	8283	5607	5359	248	2676	0	0	1346	0	0	0	446	0	3286	281	0	0
경상북도	4700	고령군	4715	대가야읍	관내사전투표	1773	1772	1701	71	1	0	0	514	0	0	0	130	0	990	67	0	0
경상북도	4700	고령군	4715	대가야읍	선거일투표	6510	3835	3658	177	2675	0	0	832	0	0	0	316	0	2296	214	0	0
경상북도	4700	고령군	4715	덕곡면	계	1319	965	924	41	354	0	0	165	0	0	0	80	0	624	55	0	0
경상북도	4700	고령군	4715	덕곡면	관내사전투표	198	198	189	9	0	0	0	54	0	0	0	16	0	113	6	0	0
경상북도	4700	고령군	4715	덕곡면	선거일투표	1121	767	735	32	354	0	0	111	0	0	0	64	0	511	49	0	0
경상북도	4700	고령군	4715	운수면	계	1700	1164	1088	76	536	0	0	208	0	0	0	98	0	699	83	0	0
경상북도	4700	고령군	4715	운수면	관내사전투표	330	330	304	26	0	0	0	72	0	0	0	26	0	180	26	0	0
경상북도	4700	고령군	4715	운수면	선거일투표	1370	834	784	50	536	0	0	136	0	0	0	72	0	519	57	0	0
경상북도	4700	고령군	4715	성산면	계	2314	1591	1456	135	723	0	0	272	0	0	0	231	0	898	55	0	0
경상북도	4700	고령군	4715	성산면	관내사전투표	389	389	347	42	0	0	0	78	0	0	0	45	0	207	17	0	0
경상북도	4700	고령군	4715	성산면	선거일투표	1925	1202	1109	93	723	0	0	194	0	0	0	186	0	691	38	0	0
경상북도	4700	고령군	4715	다산면	계	7192	4351	4211	140	2841	0	0	1327	0	0	0	387	0	2350	147	0	0
경상북도	4700	고령군	4715	다산면	관내사전투표	1346	1344	1295	49	2	0	0	462	0	0	0	107	0	692	34	0	0
경상북도	4700	고령군	4715	다산면	선거일투표	5846	3007	2916	91	2839	0	0	865	0	0	0	280	0	1658	113	0	0
경상북도	4700	고령군	4715	개진면	계	1787	1128	1061	67	659	0	0	181	0	0	0	97	0	725	58	0	0
경상북도	4700	고령군	4715	개진면	관내사전투표	238	238	219	19	0	0	0	41	0	0	0	15	0	152	11	0	0
경상북도	4700	고령군	4715	개진면	선거일투표	1549	890	842	48	659	0	0	140	0	0	0	82	0	573	47	0	0
경상북도	4700	고령군	4715	우곡면	계	1469	1005	942	63	464	0	0	167	0	0	0	72	0	629	74	0	0
경상북도	4700	고령군	4715	우곡면	관내사전투표	169	169	157	12	0	0	0	37	0	0	0	11	0	99	10	0	0
경상북도	4700	고령군	4715	우곡면	선거일투표	1300	836	785	51	464	0	0	130	0	0	0	61	0	530	64	0	0
경상북도	4700	고령군	4715	쌍림면	계	3000	2098	1987	111	902	0	0	401	0	0	0	163	0	1311	112	0	0
경상북도	4700	고령군	4715	쌍림면	관내사전투표	470	470	437	33	0	0	0	122	0	0	0	48	0	246	21	0	0
경상북도	4700	고령군	4715	쌍림면	선거일투표	2530	1628	1550	78	902	0	0	279	0	0	0	115	0	1065	91	0	0
경상북도	4700	고령군	4715	잘못 투입·구분된 투표지		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
경상북도	4700	성주군	4716	합계		40239	28866	27317	1549	11373	0	0	7344	0	0	0	2309	0	16390	1274	0	0
경상북도	4700	성주군	4716	거소투표		208	193	167	26	15	0	0	36	0	0	0	18	0	107	6	0	0
경상북도	4700	성주군	4716	관외사전투표		3584	3583	3463	120	1	0	0	1482	0	0	0	302	0	1564	115	0	0
경상북도	4700	성주군	4716	성주읍	계	10819	7345	7051	294	3474	0	0	2277	0	0	0	556	0	3873	345	0	0
경상북도	4700	성주군	4716	성주읍	관내사전투표	2330	2328	2248	80	2	0	0	898	0	0	0	178	0	1082	90	0	0
경상북도	4700	성주군	4716	성주읍	선거일투표	8489	5017	4803	214	3472	0	0	1379	0	0	0	378	0	2791	255	0	0
경상북도	4700	성주군	4716	선남면	계	5456	3653	3459	194	1803	0	0	728	0	0	0	309	0	2287	135	0	0
경상북도	4700	성주군	4716	선남면	관내사전투표	1067	1065	993	72	2	0	0	219	0	0	0	65	0	670	39	0	0
경상북도	4700	성주군	4716	선남면	선거일투표	4389	2588	2466	122	1801	0	0	509	0	0	0	244	0	1617	96	0	0
경상북도	4700	성주군	4716	용암면	계	3200	2213	2077	136	987	0	0	468	0	0	0	205	0	1313	91	0	0
경상북도	4700	성주군	4716	용암면	관내사전투표	852	850	763	87	2	0	0	164	0	0	0	63	0	501	35	0	0
경상북도	4700	성주군	4716	용암면	선거일투표	2348	1363	1314	49	985	0	0	304	0	0	0	142	0	812	56	0	0
경상북도	4700	성주군	4716	수륜면	계	2568	1779	1637	142	789	0	0	282	0	0	0	132	0	1125	98	0	0
경상북도	4700	성주군	4716	수륜면	관내사전투표	741	741	656	85	0	0	0	125	0	0	0	49	0	438	44	0	0
경상북도	4700	성주군	4716	수륜면	선거일투표	1827	1038	981	57	789	0	0	157	0	0	0	83	0	687	54	0	0
경상북도	4700	성주군	4716	가천면	계	1732	1257	1183	74	475	0	0	236	0	0	0	74	0	814	59	0	0
경상북도	4700	성주군	4716	가천면	관내사전투표	482	481	455	26	1	0	0	114	0	0	0	24	0	297	20	0	0
경상북도	4700	성주군	4716	가천면	선거일투표	1250	776	728	48	474	0	0	122	0	0	0	50	0	517	39	0	0
경상북도	4700	성주군	4716	금수면	계	957	681	653	28	276	0	0	133	0	0	0	46	0	451	23	0	0
경상북도	4700	성주군	4716	금수면	관내사전투표	244	244	234	10	0	0	0	40	0	0	0	13	0	171	10	0	0
경상북도	4700	성주군	4716	금수면	선거일투표	713	437	419	18	276	0	0	93	0	0	0	33	0	280	13	0	0
경상북도	4700	성주군	4716	대가면	계	2047	1480	1357	123	567	0	0	275	0	0	0	123	0	870	89	0	0
경상북도	4700	성주군	4716	대가면	관내사전투표	566	564	504	60	2	0	0	88	0	0	0	39	0	339	38	0	0
경상북도	4700	성주군	4716	대가면	선거일투표	1481	916	853	63	565	0	0	187	0	0	0	84	0	531	51	0	0
경상북도	4700	성주군	4716	벽진면	계	2770	1957	1828	129	813	0	0	429	0	0	0	149	0	1145	105	0	0
경상북도	4700	성주군	4716	벽진면	관내사전투표	696	691	629	62	5	0	0	159	0	0	0	59	0	387	24	0	0
경상북도	4700	성주군	4716	벽진면	선거일투표	2074	1266	1199	67	808	0	0	270	0	0	0	90	0	758	81	0	0
경상북도	4700	성주군	4716	초전면	계	4014	2782	2602	180	1232	0	0	641	0	0	0	237	0	1585	139	0	0
경상북도	4700	성주군	4716	초전면	관내사전투표	925	925	859	66	0	0	0	222	0	0	0	85	0	513	39	0	0
경상북도	4700	성주군	4716	초전면	선거일투표	3089	1857	1743	114	1232	0	0	419	0	0	0	152	0	1072	100	0	0
경상북도	4700	성주군	4716	월항면	계	2884	1925	1826	99	959	0	0	353	0	0	0	157	0	1247	69	0	0
경상북도	4700	성주군	4716	월항면	관내사전투표	429	429	404	25	0	0	0	111	0	0	0	27	0	255	11	0	0
경상북도	4700	성주군	4716	월항면	선거일투표	2455	1496	1422	74	959	0	0	242	0	0	0	130	0	992	58	0	0
경상북도	4700	성주군	4716	잘못 투입·구분된 투표지		0	18	14	4	-18	0	0	4	0	0	0	1	0	9	0	0	0
경상북도	4700	칠곡군	4717	합계		96894	54843	53327	1516	42051	0	0	21124	0	0	0	4308	0	26215	1680	0	0
경상북도	4700	칠곡군	4717	거소투표		147	137	124	13	10	0	0	41	0	0	0	15	0	66	2	0	0
경상북도	4700	칠곡군	4717	관외사전투표		5245	5244	5094	150	1	0	0	2547	0	0	0	462	0	1911	174	0	0
경상북도	4700	칠곡군	4717	왜관읍	계	25751	14944	14486	458	10807	0	0	5151	0	0	0	1113	0	7765	457	0	0
경상북도	4700	칠곡군	4717	왜관읍	관내사전투표	4187	4186	4084	102	1	0	0	1646	0	0	0	268	0	2064	106	0	0
경상북도	4700	칠곡군	4717	왜관읍	선거일투표	21564	10758	10402	356	10806	0	0	3505	0	0	0	845	0	5701	351	0	0
경상북도	4700	칠곡군	4717	북삼읍	계	18433	9387	9187	200	9046	0	0	3714	0	0	0	673	0	4493	307	0	0
경상북도	4700	칠곡군	4717	북삼읍	관내사전투표	2362	2361	2312	49	1	0	0	1117	0	0	0	179	0	956	60	0	0
경상북도	4700	칠곡군	4717	북삼읍	선거일투표	16071	7026	6875	151	9045	0	0	2597	0	0	0	494	0	3537	247	0	0
경상북도	4700	칠곡군	4717	석적읍	계	23594	11225	11031	194	12369	0	0	6227	0	0	0	1065	0	3369	370	0	0
경상북도	4700	칠곡군	4717	석적읍	관내사전투표	2353	2351	2325	26	2	0	0	1456	0	0	0	215	0	580	74	0	0
경상북도	4700	칠곡군	4717	석적읍	선거일투표	21241	8874	8706	168	12367	0	0	4771	0	0	0	850	0	2789	296	0	0
경상북도	4700	칠곡군	4717	지천면	계	3903	2393	2292	101	1510	0	0	483	0	0	0	173	0	1568	68	0	0
경상북도	4700	칠곡군	4717	지천면	관내사전투표	670	670	633	37	0	0	0	137	0	0	0	42	0	438	16	0	0
경상북도	4700	칠곡군	4717	지천면	선거일투표	3233	1723	1659	64	1510	0	0	346	0	0	0	131	0	1130	52	0	0
경상북도	4700	칠곡군	4717	동명면	계	4941	2917	2831	86	2024	0	0	686	0	0	0	229	0	1855	61	0	0
경상북도	4700	칠곡군	4717	동명면	관내사전투표	858	858	829	29	0	0	0	237	0	0	0	67	0	507	18	0	0
경상북도	4700	칠곡군	4717	동명면	선거일투표	4083	2059	2002	57	2024	0	0	449	0	0	0	162	0	1348	43	0	0
경상북도	4700	칠곡군	4717	가산면	계	3108	1730	1668	62	1378	0	0	385	0	0	0	126	0	1110	47	0	0
경상북도	4700	칠곡군	4717	가산면	관내사전투표	346	345	334	11	1	0	0	89	0	0	0	24	0	213	8	0	0
경상북도	4700	칠곡군	4717	가산면	선거일투표	2762	1385	1334	51	1377	0	0	296	0	0	0	102	0	897	39	0	0
경상북도	4700	칠곡군	4717	약목면	계	8957	5108	4927	181	3849	0	0	1348	0	0	0	317	0	3126	136	0	0
경상북도	4700	칠곡군	4717	약목면	관내사전투표	1603	1601	1527	74	2	0	0	421	0	0	0	77	0	992	37	0	0
경상북도	4700	칠곡군	4717	약목면	선거일투표	7354	3507	3400	107	3847	0	0	927	0	0	0	240	0	2134	99	0	0
경상북도	4700	칠곡군	4717	기산면	계	2815	1746	1675	71	1069	0	0	533	0	0	0	135	0	949	58	0	0
경상북도	4700	칠곡군	4717	기산면	관내사전투표	411	411	400	11	0	0	0	160	0	0	0	28	0	200	12	0	0
경상북도	4700	칠곡군	4717	기산면	선거일투표	2404	1335	1275	60	1069	0	0	373	0	0	0	107	0	749	46	0	0
경상북도	4700	칠곡군	4717	잘못 투입·구분된 투표지		0	12	12	0	-12	0	0	9	0	0	0	0	0	3	0	0	0
경상북도	4700	군위군	4718	합계		22753	18641	17418	1223	4112	0	0	3703	0	0	0	1717	0	10754	1244	0	0
경상북도	4700	군위군	4718	거소투표		176	151	143	8	25	0	0	21	0	0	0	17	0	97	8	0	0
경상북도	4700	군위군	4718	관외사전투표		2850	2841	2729	112	9	0	0	932	0	0	0	281	0	1410	106	0	0
경상북도	4700	군위군	4718	군위읍	계	6836	5520	5206	314	1316	0	0	1193	0	0	0	472	0	3211	330	0	0
경상북도	4700	군위군	4718	군위읍	관내사전투표	2788	2764	2589	175	24	0	0	669	0	0	0	231	0	1561	128	0	0
경상북도	4700	군위군	4718	군위읍	선거일투표	4048	2756	2617	139	1292	0	0	524	0	0	0	241	0	1650	202	0	0
경상북도	4700	군위군	4718	소보면	계	1948	1513	1381	132	435	0	0	219	0	0	0	147	0	897	118	0	0
