광역	광역코드	시군구	선거인수	투표수	유효투표수	무효투표수	기권수	득표수	후보명	정당
경기도	4100	이천시	144497	83665	83144	521	60832	11390	이회창	무소속
경기도	4100	용인시처인구	151077	87778	87381	397	63299	11629	이회창	무소속
경기도	4100	용인시수지구	211290	140500	140202	298	70790	16058	이회창	무소속
경기도	4100	용인시기흥구	217439	140377	140032	345	77062	17072	이회창	무소속
경기도	4100	안성시	124360	73933	73489	444	50427	11333	이회창	무소속
경기도	4100	김포시	153236	96255	95859	396	56981	12079	이회창	무소속
경기도	4100	광주시	171826	104240	103850	390	67586	12197	이회창	무소속
경기도	4100	포천시	120695	71154	70689	465	49541	8234	이회창	무소속
경기도	4100	연천군	36588	23834	23623	211	12754	2865	이회창	무소속
경기도	4100	양평군	70828	45899	45534	365	24929	5451	이회창	무소속
경기도	4100	가평군	44634	29186	28836	350	15448	3669	이회창	무소속
강원도	4200	춘천시	196492	125883	125187	696	70609	22632	정동영	대통합민주신당
강원도	4200	원주시	222473	134205	133446	759	88268	25195	정동영	대통합민주신당
강원도	4200	강릉시	170634	105225	104573	652	65409	15492	정동영	대통합민주신당
강원도	4200	동해시	74275	45514	45188	326	28761	7256	정동영	대통합민주신당
강원도	4200	삼척시	56902	36635	36306	329	20267	6030	정동영	대통합민주신당
강원도	4200	태백시	40897	24364	24190	174	16533	4050	정동영	대통합민주신당
강원도	4200	정선군	34720	21600	21354	246	13120	4772	정동영	대통합민주신당
강원도	4200	속초시	64461	36959	36794	165	27502	6597	정동영	대통합민주신당
강원도	4200	고성군	24828	16112	15983	129	8716	3053	정동영	대통합민주신당
강원도	4200	양양군	23327	15507	15350	157	7820	2985	정동영	대통합민주신당
강원도	4200	인제군	25011	16576	16380	196	8435	4193	정동영	대통합민주신당
강원도	4200	홍천군	55527	35562	35230	332	19965	8539	정동영	대통합민주신당
강원도	4200	횡성군	35075	23250	22978	272	11825	5168	정동영	대통합민주신당
강원도	4200	영월군	32950	21913	21636	277	11037	4922	정동영	대통합민주신당
강원도	4200	평창군	35702	22624	22384	240	13078	5198	정동영	대통합민주신당
강원도	4200	화천군	18066	11854	11707	147	6212	2748	정동영	대통합민주신당
강원도	4200	양구군	16648	11163	11040	123	5485	2794	정동영	대통합민주신당
강원도	4200	철원군	36667	23949	23777	172	12718	5044	정동영	대통합민주신당
강원도	4200	춘천시	196492	125883	125187	696	70609	66113	이명박	한나라당
강원도	4200	원주시	222473	134205	133446	759	88268	68001	이명박	한나라당
강원도	4200	강릉시	170634	105225	104573	652	65409	57934	이명박	한나라당
강원도	4200	동해시	74275	45514	45188	326	28761	23942	이명박	한나라당
강원도	4200	삼척시	56902	36635	36306	329	20267	18696	이명박	한나라당
강원도	4200	태백시	40897	24364	24190	174	16533	12227	이명박	한나라당
강원도	4200	정선군	34720	21600	21354	246	13120	9705	이명박	한나라당
강원도	4200	속초시	64461	36959	36794	165	27502	20765	이명박	한나라당
강원도	4200	고성군	24828	16112	15983	129	8716	9058	이명박	한나라당
강원도	4200	양양군	23327	15507	15350	157	7820	8133	이명박	한나라당
강원도	4200	인제군	25011	16576	16380	196	8435	7640	이명박	한나라당
강원도	4200	홍천군	55527	35562	35230	332	19965	17210	이명박	한나라당
강원도	4200	횡성군	35075	23250	22978	272	11825	11162	이명박	한나라당
강원도	4200	영월군	32950	21913	21636	277	11037	10435	이명박	한나라당
강원도	4200	평창군	35702	22624	22384	240	13078	10828	이명박	한나라당
강원도	4200	화천군	18066	11854	11707	147	6212	5827	이명박	한나라당
강원도	4200	양구군	16648	11163	11040	123	5485	5113	이명박	한나라당
강원도	4200	철원군	36667	23949	23777	172	12718	13215	이명박	한나라당
강원도	4200	춘천시	196492	125883	125187	696	70609	4352	권영길	민주노동당
강원도	4200	원주시	222473	134205	133446	759	88268	6322	권영길	민주노동당
강원도	4200	강릉시	170634	105225	104573	652	65409	3294	권영길	민주노동당
강원도	4200	동해시	74275	45514	45188	326	28761	1513	권영길	민주노동당
강원도	4200	삼척시	56902	36635	36306	329	20267	1296	권영길	민주노동당
강원도	4200	태백시	40897	24364	24190	174	16533	964	권영길	민주노동당
강원도	4200	정선군	34720	21600	21354	246	13120	978	권영길	민주노동당
강원도	4200	속초시	64461	36959	36794	165	27502	1183	권영길	민주노동당
강원도	4200	고성군	24828	16112	15983	129	8716	508	권영길	민주노동당
강원도	4200	양양군	23327	15507	15350	157	7820	540	권영길	민주노동당
강원도	4200	인제군	25011	16576	16380	196	8435	591	권영길	민주노동당
강원도	4200	홍천군	55527	35562	35230	332	19965	1536	권영길	민주노동당
강원도	4200	횡성군	35075	23250	22978	272	11825	1220	권영길	민주노동당
강원도	4200	영월군	32950	21913	21636	277	11037	778	권영길	민주노동당
강원도	4200	평창군	35702	22624	22384	240	13078	799	권영길	민주노동당
강원도	4200	화천군	18066	11854	11707	147	6212	528	권영길	민주노동당
강원도	4200	양구군	16648	11163	11040	123	5485	511	권영길	민주노동당
강원도	4200	철원군	36667	23949	23777	172	12718	1216	권영길	민주노동당
강원도	4200	춘천시	196492	125883	125187	696	70609	792	이인제	민주당
강원도	4200	원주시	222473	134205	133446	759	88268	990	이인제	민주당
강원도	4200	강릉시	170634	105225	104573	652	65409	534	이인제	민주당
강원도	4200	동해시	74275	45514	45188	326	28761	262	이인제	민주당
강원도	4200	삼척시	56902	36635	36306	329	20267	268	이인제	민주당
강원도	4200	태백시	40897	24364	24190	174	16533	188	이인제	민주당
강원도	4200	정선군	34720	21600	21354	246	13120	286	이인제	민주당
강원도	4200	속초시	64461	36959	36794	165	27502	201	이인제	민주당
강원도	4200	고성군	24828	16112	15983	129	8716	153	이인제	민주당
강원도	4200	양양군	23327	15507	15350	157	7820	153	이인제	민주당
강원도	4200	인제군	25011	16576	16380	196	8435	207	이인제	민주당
강원도	4200	홍천군	55527	35562	35230	332	19965	514	이인제	민주당
강원도	4200	횡성군	35075	23250	22978	272	11825	298	이인제	민주당
강원도	4200	영월군	32950	21913	21636	277	11037	301	이인제	민주당
강원도	4200	평창군	35702	22624	22384	240	13078	239	이인제	민주당
강원도	4200	화천군	18066	11854	11707	147	6212	202	이인제	민주당
강원도	4200	양구군	16648	11163	11040	123	5485	193	이인제	민주당
강원도	4200	철원군	36667	23949	23777	172	12718	304	이인제	민주당
강원도	4200	춘천시	196492	125883	125187	696	70609	9591	문국현	창조한국당
강원도	4200	원주시	222473	134205	133446	759	88268	8623	문국현	창조한국당
강원도	4200	강릉시	170634	105225	104573	652	65409	6288	문국현	창조한국당
강원도	4200	동해시	74275	45514	45188	326	28761	2594	문국현	창조한국당
강원도	4200	삼척시	56902	36635	36306	329	20267	1621	문국현	창조한국당
강원도	4200	태백시	40897	24364	24190	174	16533	1344	문국현	창조한국당
강원도	4200	정선군	34720	21600	21354	246	13120	874	문국현	창조한국당
강원도	4200	속초시	64461	36959	36794	165	27502	2169	문국현	창조한국당
강원도	4200	고성군	24828	16112	15983	129	8716	702	문국현	창조한국당
강원도	4200	양양군	23327	15507	15350	157	7820	694	문국현	창조한국당
강원도	4200	인제군	25011	16576	16380	196	8435	985	문국현	창조한국당
강원도	4200	홍천군	55527	35562	35230	332	19965	1706	문국현	창조한국당
강원도	4200	횡성군	35075	23250	22978	272	11825	1084	문국현	창조한국당
강원도	4200	영월군	32950	21913	21636	277	11037	935	문국현	창조한국당
강원도	4200	평창군	35702	22624	22384	240	13078	1072	문국현	창조한국당
강원도	4200	화천군	18066	11854	11707	147	6212	569	문국현	창조한국당
강원도	4200	양구군	16648	11163	11040	123	5485	579	문국현	창조한국당
강원도	4200	철원군	36667	23949	23777	172	12718	1122	문국현	창조한국당
강원도	4200	춘천시	196492	125883	125187	696	70609	95	정근모	참주인연합
강원도	4200	원주시	222473	134205	133446	759	88268	133	정근모	참주인연합
강원도	4200	강릉시	170634	105225	104573	652	65409	71	정근모	참주인연합
강원도	4200	동해시	74275	45514	45188	326	28761	30	정근모	참주인연합
강원도	4200	삼척시	56902	36635	36306	329	20267	30	정근모	참주인연합
강원도	4200	태백시	40897	24364	24190	174	16533	8	정근모	참주인연합
강원도	4200	정선군	34720	21600	21354	246	13120	25	정근모	참주인연합
강원도	4200	속초시	64461	36959	36794	165	27502	18	정근모	참주인연합
강원도	4200	고성군	24828	16112	15983	129	8716	13	정근모	참주인연합
강원도	4200	양양군	23327	15507	15350	157	7820	13	정근모	참주인연합
강원도	4200	인제군	25011	16576	16380	196	8435	18	정근모	참주인연합
강원도	4200	홍천군	55527	35562	35230	332	19965	36	정근모	참주인연합
강원도	4200	횡성군	35075	23250	22978	272	11825	24	정근모	참주인연합
강원도	4200	영월군	32950	21913	21636	277	11037	27	정근모	참주인연합
강원도	4200	평창군	35702	22624	22384	240	13078	25	정근모	참주인연합
강원도	4200	화천군	18066	11854	11707	147	6212	16	정근모	참주인연합
강원도	4200	양구군	16648	11163	11040	123	5485	12	정근모	참주인연합
강원도	4200	철원군	36667	23949	23777	172	12718	21	정근모	참주인연합
강원도	4200	춘천시	196492	125883	125187	696	70609	757	허경영	경제공화당
강원도	4200	원주시	222473	134205	133446	759	88268	905	허경영	경제공화당
강원도	4200	강릉시	170634	105225	104573	652	65409	1066	허경영	경제공화당
강원도	4200	동해시	74275	45514	45188	326	28761	236	허경영	경제공화당
강원도	4200	삼척시	56902	36635	36306	329	20267	171	허경영	경제공화당
강원도	4200	태백시	40897	24364	24190	174	16533	96	허경영	경제공화당
강원도	4200	정선군	34720	21600	21354	246	13120	106	허경영	경제공화당
강원도	4200	속초시	64461	36959	36794	165	27502	261	허경영	경제공화당
강원도	4200	고성군	24828	16112	15983	129	8716	100	허경영	경제공화당
강원도	4200	양양군	23327	15507	15350	157	7820	118	허경영	경제공화당
강원도	4200	인제군	25011	16576	16380	196	8435	118	허경영	경제공화당
강원도	4200	홍천군	55527	35562	35230	332	19965	303	허경영	경제공화당
강원도	4200	횡성군	35075	23250	22978	272	11825	190	허경영	경제공화당
강원도	4200	영월군	32950	21913	21636	277	11037	125	허경영	경제공화당
강원도	4200	평창군	35702	22624	22384	240	13078	190	허경영	경제공화당
강원도	4200	화천군	18066	11854	11707	147	6212	88	허경영	경제공화당
강원도	4200	양구군	16648	11163	11040	123	5485	96	허경영	경제공화당
강원도	4200	철원군	36667	23949	23777	172	12718	137	허경영	경제공화당
강원도	4200	춘천시	196492	125883	125187	696	70609	51	전관	새시대참사람연합
강원도	4200	원주시	222473	134205	133446	759	88268	47	전관	새시대참사람연합
강원도	4200	강릉시	170634	105225	104573	652	65409	47	전관	새시대참사람연합
강원도	4200	동해시	74275	45514	45188	326	28761	11	전관	새시대참사람연합
강원도	4200	삼척시	56902	36635	36306	329	20267	22	전관	새시대참사람연합
강원도	4200	태백시	40897	24364	24190	174	16533	6	전관	새시대참사람연합
강원도	4200	정선군	34720	21600	21354	246	13120	29	전관	새시대참사람연합
강원도	4200	속초시	64461	36959	36794	165	27502	26	전관	새시대참사람연합
강원도	4200	고성군	24828	16112	15983	129	8716	10	전관	새시대참사람연합
강원도	4200	양양군	23327	15507	15350	157	7820	7	전관	새시대참사람연합
강원도	4200	인제군	25011	16576	16380	196	8435	41	전관	새시대참사람연합
강원도	4200	홍천군	55527	35562	35230	332	19965	30	전관	새시대참사람연합
강원도	4200	횡성군	35075	23250	22978	272	11825	22	전관	새시대참사람연합
강원도	4200	영월군	32950	21913	21636	277	11037	21	전관	새시대참사람연합
강원도	4200	평창군	35702	22624	22384	240	13078	21	전관	새시대참사람연합
강원도	4200	화천군	18066	11854	11707	147	6212	15	전관	새시대참사람연합
강원도	4200	양구군	16648	11163	11040	123	5485	13	전관	새시대참사람연합
강원도	4200	철원군	36667	23949	23777	172	12718	17	전관	새시대참사람연합
강원도	4200	춘천시	196492	125883	125187	696	70609	106	금민	한국사회당
강원도	4200	원주시	222473	134205	133446	759	88268	188	금민	한국사회당
강원도	4200	강릉시	170634	105225	104573	652	65409	107	금민	한국사회당
강원도	4200	동해시	74275	45514	45188	326	28761	42	금민	한국사회당
강원도	4200	삼척시	56902	36635	36306	329	20267	51	금민	한국사회당
강원도	4200	태백시	40897	24364	24190	174	16533	27	금민	한국사회당
강원도	4200	정선군	34720	21600	21354	246	13120	44	금민	한국사회당
강원도	4200	속초시	64461	36959	36794	165	27502	21	금민	한국사회당
강원도	4200	고성군	24828	16112	15983	129	8716	13	금민	한국사회당
강원도	4200	양양군	23327	15507	15350	157	7820	16	금민	한국사회당
강원도	4200	인제군	25011	16576	16380	196	8435	16	금민	한국사회당
강원도	4200	홍천군	55527	35562	35230	332	19965	53	금민	한국사회당
강원도	4200	횡성군	35075	23250	22978	272	11825	44	금민	한국사회당
강원도	4200	영월군	32950	21913	21636	277	11037	33	금민	한국사회당
강원도	4200	평창군	35702	22624	22384	240	13078	38	금민	한국사회당
강원도	4200	화천군	18066	11854	11707	147	6212	16	금민	한국사회당
강원도	4200	양구군	16648	11163	11040	123	5485	15	금민	한국사회당
강원도	4200	철원군	36667	23949	23777	172	12718	19	금민	한국사회당
강원도	4200	춘천시	196492	125883	125187	696	70609	20698	이회창	무소속
강원도	4200	원주시	222473	134205	133446	759	88268	23042	이회창	무소속
강원도	4200	강릉시	170634	105225	104573	652	65409	19740	이회창	무소속
강원도	4200	동해시	74275	45514	45188	326	28761	9302	이회창	무소속
강원도	4200	삼척시	56902	36635	36306	329	20267	8121	이회창	무소속
강원도	4200	태백시	40897	24364	24190	174	16533	5280	이회창	무소속
강원도	4200	정선군	34720	21600	21354	246	13120	4535	이회창	무소속
강원도	4200	속초시	64461	36959	36794	165	27502	5553	이회창	무소속
강원도	4200	고성군	24828	16112	15983	129	8716	2373	이회창	무소속
강원도	4200	양양군	23327	15507	15350	157	7820	2691	이회창	무소속
강원도	4200	인제군	25011	16576	16380	196	8435	2571	이회창	무소속
강원도	4200	홍천군	55527	35562	35230	332	19965	5303	이회창	무소속
강원도	4200	횡성군	35075	23250	22978	272	11825	3766	이회창	무소속
강원도	4200	영월군	32950	21913	21636	277	11037	4059	이회창	무소속
강원도	4200	평창군	35702	22624	22384	240	13078	3974	이회창	무소속
강원도	4200	화천군	18066	11854	11707	147	6212	1698	이회창	무소속
강원도	4200	양구군	16648	11163	11040	123	5485	1714	이회창	무소속
강원도	4200	철원군	36667	23949	23777	172	12718	2682	이회창	무소속
충청북도	4300	청주시상당구	184975	111986	111392	594	72989	24361	정동영	대통합민주신당
충청북도	4300	청주시흥덕구	277547	165610	164812	798	111937	36408	정동영	대통합민주신당
충청북도	4300	충주시	157206	94852	93985	867	62354	20282	정동영	대통합민주신당
충청북도	4300	제천시	105649	66705	66034	671	38944	13123	정동영	대통합민주신당
충청북도	4300	단양군	26564	17457	17194	263	9107	3873	정동영	대통합민주신당
충청북도	4300	청원군	109982	67302	66518	784	42680	18173	정동영	대통합민주신당
충청북도	4300	영동군	41056	27267	26832	435	13789	7113	정동영	대통합민주신당
충청북도	4300	보은군	29383	19907	19603	304	9476	6978	정동영	대통합민주신당
충청북도	4300	옥천군	44227	29097	28605	492	15130	9178	정동영	대통합민주신당
충청북도	4300	음성군	68117	39820	39361	459	28297	10210	정동영	대통합민주신당
충청북도	4300	진천군	46260	27916	27605	311	18344	7549	정동영	대통합민주신당
충청북도	4300	괴산군	31545	20753	20378	375	10792	4786	정동영	대통합민주신당
충청북도	4300	증평군	23591	13921	13777	144	9670	3603	정동영	대통합민주신당
충청북도	4300	청주시상당구	184975	111986	111392	594	72989	46133	이명박	한나라당
충청북도	4300	청주시흥덕구	277547	165610	164812	798	111937	66251	이명박	한나라당
충청북도	4300	충주시	157206	94852	93985	867	62354	45089	이명박	한나라당
충청북도	4300	제천시	105649	66705	66034	671	38944	30743	이명박	한나라당
충청북도	4300	단양군	26564	17457	17194	263	9107	7552	이명박	한나라당
충청북도	4300	청원군	109982	67302	66518	784	42680	25120	이명박	한나라당
충청북도	4300	영동군	41056	27267	26832	435	13789	11464	이명박	한나라당
충청북도	4300	보은군	29383	19907	19603	304	9476	6880	이명박	한나라당
충청북도	4300	옥천군	44227	29097	28605	492	15130	9731	이명박	한나라당
충청북도	4300	음성군	68117	39820	39361	459	28297	16303	이명박	한나라당
충청북도	4300	진천군	46260	27916	27605	311	18344	10792	이명박	한나라당
충청북도	4300	괴산군	31545	20753	20378	375	10792	8404	이명박	한나라당
충청북도	4300	증평군	23591	13921	13777	144	9670	5037	이명박	한나라당
충청북도	4300	청주시상당구	184975	111986	111392	594	72989	3349	권영길	민주노동당
충청북도	4300	청주시흥덕구	277547	165610	164812	798	111937	5506	권영길	민주노동당
충청북도	4300	충주시	157206	94852	93985	867	62354	2972	권영길	민주노동당
충청북도	4300	제천시	105649	66705	66034	671	38944	2620	권영길	민주노동당
충청북도	4300	단양군	26564	17457	17194	263	9107	633	권영길	민주노동당
충청북도	4300	청원군	109982	67302	66518	784	42680	2309	권영길	민주노동당
충청북도	4300	영동군	41056	27267	26832	435	13789	1170	권영길	민주노동당
충청북도	4300	보은군	29383	19907	19603	304	9476	726	권영길	민주노동당
충청북도	4300	옥천군	44227	29097	28605	492	15130	1160	권영길	민주노동당
충청북도	4300	음성군	68117	39820	39361	459	28297	1823	권영길	민주노동당
충청북도	4300	진천군	46260	27916	27605	311	18344	1446	권영길	민주노동당
충청북도	4300	괴산군	31545	20753	20378	375	10792	1163	권영길	민주노동당
충청북도	4300	증평군	23591	13921	13777	144	9670	408	권영길	민주노동당
충청북도	4300	청주시상당구	184975	111986	111392	594	72989	948	이인제	민주당
충청북도	4300	청주시흥덕구	277547	165610	164812	798	111937	1343	이인제	민주당
충청북도	4300	충주시	157206	94852	93985	867	62354	1097	이인제	민주당
충청북도	4300	제천시	105649	66705	66034	671	38944	643	이인제	민주당
충청북도	4300	단양군	26564	17457	17194	263	9107	225	이인제	민주당
충청북도	4300	청원군	109982	67302	66518	784	42680	874	이인제	민주당
충청북도	4300	영동군	41056	27267	26832	435	13789	363	이인제	민주당
충청북도	4300	보은군	29383	19907	19603	304	9476	368	이인제	민주당
충청북도	4300	옥천군	44227	29097	28605	492	15130	507	이인제	민주당
충청북도	4300	음성군	68117	39820	39361	459	28297	602	이인제	민주당
충청북도	4300	진천군	46260	27916	27605	311	18344	432	이인제	민주당
충청북도	4300	괴산군	31545	20753	20378	375	10792	377	이인제	민주당
충청북도	4300	증평군	23591	13921	13777	144	9670	186	이인제	민주당
충청북도	4300	청주시상당구	184975	111986	111392	594	72989	7176	문국현	창조한국당
충청북도	4300	청주시흥덕구	277547	165610	164812	798	111937	11728	문국현	창조한국당
충청북도	4300	충주시	157206	94852	93985	867	62354	5201	문국현	창조한국당
충청북도	4300	제천시	105649	66705	66034	671	38944	3290	문국현	창조한국당
충청북도	4300	단양군	26564	17457	17194	263	9107	785	문국현	창조한국당
충청북도	4300	청원군	109982	67302	66518	784	42680	3893	문국현	창조한국당
충청북도	4300	영동군	41056	27267	26832	435	13789	1033	문국현	창조한국당
충청북도	4300	보은군	29383	19907	19603	304	9476	781	문국현	창조한국당
충청북도	4300	옥천군	44227	29097	28605	492	15130	1252	문국현	창조한국당
충청북도	4300	음성군	68117	39820	39361	459	28297	1948	문국현	창조한국당
충청북도	4300	진천군	46260	27916	27605	311	18344	1315	문국현	창조한국당
충청북도	4300	괴산군	31545	20753	20378	375	10792	742	문국현	창조한국당
충청북도	4300	증평군	23591	13921	13777	144	9670	740	문국현	창조한국당
충청북도	4300	청주시상당구	184975	111986	111392	594	72989	81	정근모	참주인연합
충청북도	4300	청주시흥덕구	277547	165610	164812	798	111937	93	정근모	참주인연합
충청북도	4300	충주시	157206	94852	93985	867	62354	63	정근모	참주인연합
충청북도	4300	제천시	105649	66705	66034	671	38944	42	정근모	참주인연합
충청북도	4300	단양군	26564	17457	17194	263	9107	23	정근모	참주인연합
충청북도	4300	청원군	109982	67302	66518	784	42680	65	정근모	참주인연합
충청북도	4300	영동군	41056	27267	26832	435	13789	34	정근모	참주인연합
충청북도	4300	보은군	29383	19907	19603	304	9476	15	정근모	참주인연합
충청북도	4300	옥천군	44227	29097	28605	492	15130	36	정근모	참주인연합
충청북도	4300	음성군	68117	39820	39361	459	28297	51	정근모	참주인연합
충청북도	4300	진천군	46260	27916	27605	311	18344	23	정근모	참주인연합
충청북도	4300	괴산군	31545	20753	20378	375	10792	27	정근모	참주인연합
충청북도	4300	증평군	23591	13921	13777	144	9670	8	정근모	참주인연합
충청북도	4300	청주시상당구	184975	111986	111392	594	72989	562	허경영	경제공화당
충청북도	4300	청주시흥덕구	277547	165610	164812	798	111937	764	허경영	경제공화당
충청북도	4300	충주시	157206	94852	93985	867	62354	597	허경영	경제공화당
충청북도	4300	제천시	105649	66705	66034	671	38944	377	허경영	경제공화당
충청북도	4300	단양군	26564	17457	17194	263	9107	114	허경영	경제공화당
충청북도	4300	청원군	109982	67302	66518	784	42680	275	허경영	경제공화당
충청북도	4300	영동군	41056	27267	26832	435	13789	96	허경영	경제공화당
충청북도	4300	보은군	29383	19907	19603	304	9476	88	허경영	경제공화당
충청북도	4300	옥천군	44227	29097	28605	492	15130	116	허경영	경제공화당
충청북도	4300	음성군	68117	39820	39361	459	28297	194	허경영	경제공화당
충청북도	4300	진천군	46260	27916	27605	311	18344	142	허경영	경제공화당
충청북도	4300	괴산군	31545	20753	20378	375	10792	38	허경영	경제공화당
충청북도	4300	증평군	23591	13921	13777	144	9670	72	허경영	경제공화당
충청북도	4300	청주시상당구	184975	111986	111392	594	72989	31	전관	새시대참사람연합
충청북도	4300	청주시흥덕구	277547	165610	164812	798	111937	45	전관	새시대참사람연합
충청북도	4300	충주시	157206	94852	93985	867	62354	41	전관	새시대참사람연합
충청북도	4300	제천시	105649	66705	66034	671	38944	38	전관	새시대참사람연합
충청북도	4300	단양군	26564	17457	17194	263	9107	11	전관	새시대참사람연합
충청북도	4300	청원군	109982	67302	66518	784	42680	39	전관	새시대참사람연합
충청북도	4300	영동군	41056	27267	26832	435	13789	12	전관	새시대참사람연합
충청북도	4300	보은군	29383	19907	19603	304	9476	15	전관	새시대참사람연합
충청북도	4300	옥천군	44227	29097	28605	492	15130	22	전관	새시대참사람연합
충청북도	4300	음성군	68117	39820	39361	459	28297	31	전관	새시대참사람연합
충청북도	4300	진천군	46260	27916	27605	311	18344	14	전관	새시대참사람연합
충청북도	4300	괴산군	31545	20753	20378	375	10792	10	전관	새시대참사람연합
충청북도	4300	증평군	23591	13921	13777	144	9670	12	전관	새시대참사람연합
충청북도	4300	청주시상당구	184975	111986	111392	594	72989	82	금민	한국사회당
충청북도	4300	청주시흥덕구	277547	165610	164812	798	111937	164	금민	한국사회당
충청북도	4300	충주시	157206	94852	93985	867	62354	60	금민	한국사회당
충청북도	4300	제천시	105649	66705	66034	671	38944	77	금민	한국사회당
충청북도	4300	단양군	26564	17457	17194	263	9107	21	금민	한국사회당
충청북도	4300	청원군	109982	67302	66518	784	42680	92	금민	한국사회당
충청북도	4300	영동군	41056	27267	26832	435	13789	45	금민	한국사회당
충청북도	4300	보은군	29383	19907	19603	304	9476	23	금민	한국사회당
충청북도	4300	옥천군	44227	29097	28605	492	15130	63	금민	한국사회당
충청북도	4300	음성군	68117	39820	39361	459	28297	38	금민	한국사회당
충청북도	4300	진천군	46260	27916	27605	311	18344	30	금민	한국사회당
충청북도	4300	괴산군	31545	20753	20378	375	10792	44	금민	한국사회당
충청북도	4300	증평군	23591	13921	13777	144	9670	20	금민	한국사회당
충청북도	4300	청주시상당구	184975	111986	111392	594	72989	28669	이회창	무소속
충청북도	4300	청주시흥덕구	277547	165610	164812	798	111937	42510	이회창	무소속
충청북도	4300	충주시	157206	94852	93985	867	62354	18583	이회창	무소속
충청북도	4300	제천시	105649	66705	66034	671	38944	15081	이회창	무소속
충청북도	4300	단양군	26564	17457	17194	263	9107	3957	이회창	무소속
충청북도	4300	청원군	109982	67302	66518	784	42680	15678	이회창	무소속
충청북도	4300	영동군	41056	27267	26832	435	13789	5502	이회창	무소속
충청북도	4300	보은군	29383	19907	19603	304	9476	3729	이회창	무소속
충청북도	4300	옥천군	44227	29097	28605	492	15130	6540	이회창	무소속
충청북도	4300	음성군	68117	39820	39361	459	28297	8161	이회창	무소속
충청북도	4300	진천군	46260	27916	27605	311	18344	5862	이회창	무소속
충청북도	4300	괴산군	31545	20753	20378	375	10792	4787	이회창	무소속
충청북도	4300	증평군	23591	13921	13777	144	9670	3691	이회창	무소속
충청남도	4400	천안시	384145	223871	222796	1075	160274	47217	정동영	대통합민주신당
충청남도	4400	공주시	100441	60827	60206	621	39614	13301	정동영	대통합민주신당
충청남도	4400	보령시	85009	52590	51947	643	32419	10172	정동영	대통합민주신당
충청남도	4400	아산시	167540	94122	93533	589	73418	18665	정동영	대통합민주신당
충청남도	4400	서산시	115264	69287	68637	650	45977	14056	정동영	대통합민주신당
충청남도	4400	태안군	51230	31923	31464	459	19307	7355	정동영	대통합민주신당
충청남도	4400	금산군	46603	28558	28214	344	18045	8063	정동영	대통합민주신당
충청남도	4400	연기군	63317	42235	41231	1004	21082	10525	정동영	대통합민주신당
충청남도	4400	논산시	102616	61078	60515	563	41538	17311	정동영	대통합민주신당
충청남도	4400	계룡시	25719	17187	17114	73	8532	3808	정동영	대통합민주신당
충청남도	4400	부여군	63526	39879	39381	498	23647	8562	정동영	대통합민주신당
충청남도	4400	서천군	50538	31927	31539	388	18611	8302	정동영	대통합민주신당
충청남도	4400	홍성군	70470	44195	43742	453	26275	6891	정동영	대통합민주신당
충청남도	4400	청양군	27914	18733	18493	240	9181	3172	정동영	대통합민주신당
충청남도	4400	예산군	72086	48521	48142	379	23565	4350	정동영	대통합민주신당
충청남도	4400	당진군	106333	59106	58551	555	47227	11249	정동영	대통합민주신당
충청남도	4400	천안시	384145	223871	222796	1075	160274	90229	이명박	한나라당
충청남도	4400	공주시	100441	60827	60206	621	39614	16936	이명박	한나라당
충청남도	4400	보령시	85009	52590	51947	643	32419	16630	이명박	한나라당
충청남도	4400	아산시	167540	94122	93533	589	73418	35318	이명박	한나라당
충청남도	4400	서산시	115264	69287	68637	650	45977	26335	이명박	한나라당
충청남도	4400	태안군	51230	31923	31464	459	19307	11033	이명박	한나라당
충청남도	4400	금산군	46603	28558	28214	344	18045	9005	이명박	한나라당
충청남도	4400	연기군	63317	42235	41231	1004	21082	11585	이명박	한나라당
충청남도	4400	논산시	102616	61078	60515	563	41538	17467	이명박	한나라당
충청남도	4400	계룡시	25719	17187	17114	73	8532	7639	이명박	한나라당
충청남도	4400	부여군	63526	39879	39381	498	23647	11784	이명박	한나라당
충청남도	4400	서천군	50538	31927	31539	388	18611	9823	이명박	한나라당
충청남도	4400	홍성군	70470	44195	43742	453	26275	13117	이명박	한나라당
충청남도	4400	청양군	27914	18733	18493	240	9181	4926	이명박	한나라당
충청남도	4400	예산군	72086	48521	48142	379	23565	9487	이명박	한나라당
충청남도	4400	당진군	106333	59106	58551	555	47227	22379	이명박	한나라당
충청남도	4400	천안시	384145	223871	222796	1075	160274	8381	권영길	민주노동당
충청남도	4400	공주시	100441	60827	60206	621	39614	1639	권영길	민주노동당
충청남도	4400	보령시	85009	52590	51947	643	32419	1686	권영길	민주노동당
충청남도	4400	아산시	167540	94122	93533	589	73418	5331	권영길	민주노동당
충청남도	4400	서산시	115264	69287	68637	650	45977	2648	권영길	민주노동당
충청남도	4400	태안군	51230	31923	31464	459	19307	927	권영길	민주노동당
충청남도	4400	금산군	46603	28558	28214	344	18045	809	권영길	민주노동당
충청남도	4400	연기군	63317	42235	41231	1004	21082	1042	권영길	민주노동당
충청남도	4400	논산시	102616	61078	60515	563	41538	1776	권영길	민주노동당
충청남도	4400	계룡시	25719	17187	17114	73	8532	308	권영길	민주노동당
충청남도	4400	부여군	63526	39879	39381	498	23647	1469	권영길	민주노동당
