광역	시군구	읍면동	선거인수	투표수	새누리당	더불어민주당	국민의당	정의당	기독자유당	민주당	코리아	일제.위안부.인권정당	개혁국민신당	고용복지연금선진화연대	공화당	불교당	기독당	노동당	녹색당	민중연합당	복지국가당	친반통일당	통일한국당	한국국민당	한나라당	계	무효투표수	기권수	권역
부산광역시	수영구	남천제2동	11725	6340	2442	1292	1781	419	155	16	2	3	5	0	5	10	22	9	64	11	3	0	3	0	13	6255	85	5385	영남
부산광역시	수영구	수영동	13959	7654	3395	1546	1729	395	170	32	4	1	2	4	2	10	27	15	36	18	6	1	5	3	24	7425	229	6305	영남
부산광역시	수영구	망미제1동	22561	12063	5277	2447	2763	603	271	57	8	14	8	6	3	25	50	29	53	36	8	1	14	8	32	11713	350	10498	영남
부산광역시	수영구	망미제2동	10544	5517	2247	1238	1281	315	123	30	3	3	2	3	2	6	18	6	38	20	3	1	4	5	16	5364	153	5027	영남
부산광역시	수영구	광안제1동	21131	11069	4213	2428	2907	736	220	48	1	10	3	2	4	26	46	21	65	17	5	0	9	6	20	10787	282	10062	영남
부산광역시	수영구	광안제2동	14997	7641	3065	1554	1991	464	138	32	3	4	1	5	6	7	33	29	57	11	3	1	4	1	25	7434	207	7356	영남
부산광역시	수영구	광안제3동	9152	4476	1954	914	1043	203	117	17	2	9	2	1	2	2	19	9	32	8	5	0	2	0	11	4352	124	4676	영남
부산광역시	수영구	광안제4동	12483	6548	2522	1443	1567	413	174	23	2	4	4	2	1	16	25	31	79	7	0	0	5	3	20	6341	207	5935	영남
부산광역시	수영구	민락동	19522	9596	4096	1939	2330	556	183	34	3	6	1	7	6	7	53	23	66	22	3	1	9	9	25	9379	217	9926	영남
부산광역시	연제구	거제제1동	22202	13967	4819	3819	3344	1056	310	48	6	14	5	4	3	13	44	30	102	40	5	1	8	3	26	13700	267	8235	영남
부산광역시	연제구	거제제2동	12708	7530	3077	1903	1503	438	195	32	2	6	7	3	3	9	35	15	44	19	6	2	2	4	27	7332	198	5178	영남
부산광역시	연제구	거제제3동	9091	5394	2372	1319	961	292	126	26	1	3	3	0	4	12	21	7	28	14	2	0	3	2	21	5217	177	3697	영남
부산광역시	연제구	거제제4동	9918	5552	2216	1511	1024	334	126	29	0	4	4	1	2	10	27	8	37	15	5	1	5	2	21	5382	170	4366	영남
부산광역시	연제구	연산제1동	13225	7585	3019	2011	1533	432	165	45	3	8	5	2	5	19	35	17	44	14	7	0	6	2	26	7398	187	5640	영남
부산광역시	연제구	연산제2동	11468	6272	2698	1562	1120	333	139	37	3	3	4	3	0	11	26	21	40	7	4	0	3	3	37	6054	218	5196	영남
부산광역시	연제구	연산제3동	8921	4772	2189	1084	829	224	129	41	8	1	0	4	1	8	27	11	29	13	3	1	7	5	11	4625	147	4149	영남
부산광역시	연제구	연산제4동	14714	8014	3387	2022	1545	403	200	57	2	9	1	3	3	14	19	14	44	20	5	2	14	4	25	7793	221	6700	영남
부산광역시	연제구	연산제5동	11750	5613	2125	1600	1099	327	129	32	4	6	1	3	7	6	20	13	32	13	4	0	7	1	20	5449	164	6137	영남
부산광역시	연제구	연산제6동	13154	6979	3136	1669	1210	301	130	34	4	8	1	2	2	18	29	22	44	17	9	0	9	9	33	6687	292	6175	영남
부산광역시	연제구	연산제8동	12431	6917	2594	1944	1435	407	170	38	2	5	2	2	2	19	31	26	28	17	2	0	3	6	15	6748	169	5514	영남
부산광역시	연제구	연산제9동	29946	16504	6246	4517	3478	927	481	90	8	12	5	8	4	27	77	34	117	56	4	0	11	8	47	16157	347	13442	영남
부산광역시	영도구	남항동	9535	4795	2517	1008	698	174	102	36	5	7	3	1	5	5	20	13	15	7	2	0	2	1	27	4648	147	4740	영남
부산광역시	영도구	영선제1동	3835	2037	898	512	337	91	50	11	2	1	1	0	1	6	19	3	7	5	2	1	2	1	11	1961	76	1798	영남
부산광역시	영도구	영선제2동	8650	4882	2337	1171	737	183	111	26	4	4	0	3	2	13	25	7	25	15	2	1	3	4	34	4707	175	3768	영남
부산광역시	영도구	신선동	9817	4383	2105	1097	556	178	93	34	0	8	1	3	0	9	21	11	8	15	5	1	2	6	16	4169	214	5434	영남
부산광역시	영도구	봉래제1동	6698	3660	1737	917	571	142	59	20	4	3	1	0	1	8	8	7	25	9	1	0	1	5	15	3534	126	3038	영남
부산광역시	영도구	봉래제2동	6957	3366	1677	749	483	126	63	22	3	4	0	1	2	7	8	9	11	10	2	0	1	0	19	3197	169	3591	영남
부산광역시	영도구	청학제1동	6682	3138	1448	773	468	127	97	19	1	1	1	1	1	7	11	10	17	4	4	1	1	3	16	3011	127	3544	영남
부산광역시	영도구	청학제2동	17052	8631	3705	2271	1460	439	217	53	6	5	2	2	5	18	55	16	36	25	6	0	6	8	25	8360	271	8421	영남
부산광역시	영도구	동삼제1동	25353	12845	5276	3293	2242	687	465	79	10	12	1	7	3	18	76	23	80	37	11	1	6	3	37	12367	478	12508	영남
부산광역시	영도구	동삼제2동	3393	1771	803	421	310	74	43	8	0	1	2	2	1	2	10	1	6	2	1	0	0	0	12	1699	72	1622	영남
부산광역시	영도구	동삼제3동	10563	5351	2510	1218	813	239	139	32	8	6	2	4	3	7	35	26	30	11	7	1	3	6	18	5118	233	5212	영남
부산광역시	해운대구	우제1동	18711	8822	3792	1898	1764	579	255	35	9	11	5	6	7	14	49	17	56	25	11	1	15	5	22	8576	246	9889	영남
부산광역시	해운대구	우제2동	23008	12429	4621	3025	2933	909	393	31	7	8	6	5	5	19	81	23	98	22	8	0	15	2	17	12228	201	10579	영남
부산광역시	해운대구	중제1동	19057	9204	3552	2289	2007	701	200	29	4	7	3	4	2	14	52	19	52	18	7	0	12	2	25	8999	205	9853	영남
부산광역시	해운대구	중제2동	12070	5498	2076	1295	1268	420	178	11	3	3	1	5	3	7	34	12	44	11	5	1	7	3	9	5396	102	6572	영남
부산광역시	해운대구	좌제1동	14944	8256	2814	2236	1958	715	165	25	3	5	4	1	3	11	33	21	65	29	2	0	11	2	11	8114	142	6688	영남
부산광역시	해운대구	좌제2동	26294	14225	5030	3776	3282	1185	287	46	4	14	1	7	6	17	70	41	102	29	7	0	18	7	41	13970	255	12069	영남
부산광역시	해운대구	좌제3동	13763	8073	2987	2010	1796	667	227	15	3	4	3	0	3	11	38	18	74	17	8	1	12	5	17	7916	157	5690	영남
부산광역시	해운대구	좌제4동	18953	11519	3869	3103	2825	968	254	31	5	4	2	3	5	13	48	27	112	33	4	3	15	1	18	11343	176	7434	영남
부산광역시	해운대구	송정동	8725	4058	1813	826	769	275	114	16	4	6	3	0	2	6	22	9	21	10	7	1	9	1	13	3927	131	4667	영남
부산광역시	해운대구	반여제1동	31926	18200	6443	4982	4013	1288	500	101	13	17	10	14	9	34	64	47	94	45	8	2	10	10	51	17755	445	13726	영남
부산광역시	해운대구	반여제2동	12719	5771	2625	1267	943	259	163	59	8	1	4	13	7	10	27	22	18	14	8	0	7	10	39	5504	267	6948	영남
부산광역시	해운대구	반여제3동	9414	4209	1969	897	655	179	111	33	5	9	2	7	1	10	22	25	19	9	4	0	0	5	18	3980	229	5205	영남
부산광역시	해운대구	반여제4동	12767	7013	2672	1837	1439	425	207	40	4	4	5	1	10	18	41	24	43	25	9	0	8	4	25	6841	172	5754	영남
부산광역시	해운대구	반송제1동	15329	7225	3499	1534	1042	287	157	74	11	10	2	13	6	23	33	27	33	18	13	1	8	4	60	6855	370	8104	영남
부산광역시	해운대구	반송제2동	23768	11948	5512	2449	1905	597	364	111	17	20	2	9	9	32	54	66	47	41	9	7	11	7	77	11346	602	11820	영남
부산광역시	해운대구	재송제1동	24591	12483	4207	3382	3032	903	320	47	11	12	1	5	9	22	70	33	79	40	7	1	6	4	30	12221	262	12108	영남
부산광역시	해운대구	재송제2동	24069	10923	4353	2849	1980	633	340	87	9	12	5	8	7	37	77	32	45	25	11	0	9	7	45	10571	352	13146	영남
부산광역시	해운대구	우제3동	21717	10773	4539	2116	2818	685	247	20	4	7	2	3	3	19	54	6	71	12	2	0	4	3	9	10624	149	10944	영남
대구광역시	달서구	성당동	20919	9844	5268	1453	1663	461	267	68	8	12	3	7	5	31	72	32	79	26	18	12	3	10	61	9559	285	11075	영남
대구광역시	달서구	두류1·2동	15222	6642	4003	801	887	261	145	49	10	8	3	2	12	21	43	30	44	8	12	0	3	4	39	6385	257	8580	영남
대구광역시	달서구	두류3동	8771	4576	2527	614	745	224	131	26	4	9	2	2	0	15	30	15	24	10	4	3	3	2	19	4409	167	4195	영남
대구광역시	달서구	본리동	18604	8882	4399	1550	1756	531	152	49	16	12	2	4	6	16	38	21	84	18	11	12	4	2	36	8719	163	9722	영남
대구광역시	달서구	감삼동	22859	11050	5868	1824	1835	526	245	80	15	15	5	4	4	26	52	45	103	21	23	6	5	4	53	10759	291	11809	영남
대구광역시	달서구	죽전동	13440	5809	3181	836	870	253	137	42	11	7	2	8	6	14	25	25	118	10	11	0	2	1	35	5594	215	7631	영남
대구광역시	달서구	장기동	13654	6689	3378	1117	1249	329	144	30	11	9	1	2	3	8	26	17	113	25	6	0	2	2	32	6504	185	6965	영남
대구광역시	달서구	용산1동	26149	13107	6417	2192	2569	745	271	60	10	23	2	8	8	23	41	51	264	31	16	1	0	4	51	12787	320	13042	영남
대구광역시	달서구	용산2동	25001	12432	6096	2231	2219	682	263	72	10	13	9	7	6	37	58	56	275	32	15	0	4	3	40	12128	304	12569	영남
대구광역시	달서구	이곡1동	19926	9737	4789	1595	1844	580	198	65	10	11	3	4	6	33	36	37	212	34	6	1	7	5	48	9524	213	10189	영남
대구광역시	달서구	이곡2동	15200	7735	4020	1266	1357	396	147	40	10	12	1	3	5	24	24	30	144	17	3	0	1	2	36	7538	197	7465	영남
대구광역시	달서구	신당동	28593	12917	6378	2153	2315	648	333	79	17	21	2	10	10	35	77	54	261	21	14	5	2	8	78	12521	396	15676	영남
대구광역시	달서구	월성1동	27649	15016	6083	3195	3548	1153	321	51	9	10	1	4	8	22	89	60	134	45	11	2	6	8	39	14799	217	12633	영남
대구광역시	달서구	월성2동	16226	8353	4808	1114	1217	374	231	42	6	18	3	6	4	14	46	26	43	19	10	1	4	6	50	8042	311	7873	영남
대구광역시	달서구	진천동	47020	24474	11623	4583	4842	1487	672	86	25	23	7	15	14	32	105	108	172	69	19	2	3	11	80	23978	496	22546	영남
대구광역시	달서구	상인1동	31974	18013	8327	3197	3906	1169	477	56	17	18	7	12	8	32	107	49	133	49	13	1	7	5	52	17642	371	13961	영남
대구광역시	달서구	상인2동	19070	8995	4736	1499	1454	474	277	38	9	8	2	8	6	9	44	31	61	19	10	1	4	6	30	8726	269	10075	영남
대구광역시	달서구	상인3동	11694	5770	3387	777	715	255	144	31	5	8	2	5	3	7	34	20	32	6	3	1	6	3	31	5475	295	5924	영남
대구광역시	달서구	도원동	31598	17476	8616	3192	3187	1056	454	73	24	16	9	11	10	28	86	63	132	33	13	2	3	12	58	17078	398	14122	영남
대구광역시	달서구	송현1동	18405	8074	4588	1108	1247	354	212	61	4	7	3	6	3	19	36	28	45	24	7	11	11	5	44	7823	251	10331	영남
대구광역시	달서구	송현2동	18180	8438	4763	1144	1281	370	243	64	8	5	7	7	9	20	49	36	57	19	14	8	4	5	43	8156	282	9742	영남
대구광역시	달서구	본동	12285	5631	3105	834	886	264	157	37	5	9	2	6	1	14	23	24	47	19	9	7	10	3	19	5481	150	6654	영남
대구광역시	달성군	화원읍	39714	20948	11129	3013	3283	1101	647	226	17	19	11	13	20	53	139	129	121	83	28	5	9	19	153	20218	730	18766	영남
대구광역시	달성군	논공읍	16217	7821	4140	1009	1032	394	243	139	10	12	5	12	4	27	40	91	41	96	16	2	7	10	82	7412	409	8396	영남
대구광역시	달성군	다사읍	47599	24790	11842	4206	4576	1545	650	281	32	30	10	17	17	54	140	143	213	76	32	3	10	17	166	24060	730	22809	영남
대구광역시	달성군	가창면	6971	3849	2242	399	569	158	103	52	6	3	3	2	7	6	22	16	28	11	5	1	1	5	42	3681	168	3122	영남
대구광역시	달성군	하빈면	3722	2101	1295	154	226	63	47	53	2	3	4	2	2	7	19	3	14	7	5	1	3	4	34	1948	153	1621	영남
대구광역시	달성군	옥포면	11287	5923	3516	611	779	239	173	80	8	6	0	8	4	22	29	21	27	18	8	1	4	6	71	5631	292	5364	영남
대구광역시	달성군	현풍면	11442	5974	3383	736	743	319	118	97	8	8	5	8	6	17	22	51	26	26	17	1	7	7	73	5678	296	5468	영남
대구광역시	달성군	유가면	7535	4007	1973	675	664	257	68	58	2	3	3	4	7	11	17	35	13	27	4	3	2	10	42	3878	129	3528	영남
대구광역시	달성군	구지면	5831	3084	1747	367	375	125	48	67	7	7	6	2	2	7	14	23	12	8	7	2	4	6	78	2914	170	2747	영남
대구광역시	남구	이천동	11634	5961	3278	841	991	274	146	31	10	3	6	3	2	14	28	34	49	7	11	2	7	1	49	5787	174	5673	영남
대구광역시	남구	봉덕1동	8406	3882	2189	556	542	183	107	16	7	0	0	2	4	10	14	34	39	3	3	1	4	3	25	3742	140	4524	영남
대구광역시	남구	봉덕2동	10210	5384	3153	677	914	223	122	15	12	2	1	1	2	5	21	30	38	1	4	2	6	2	22	5253	131	4826	영남
대구광역시	남구	봉덕3동	14468	6430	3604	866	1055	292	183	28	19	3	2	4	2	17	46	42	34	17	3	2	1	1	27	6248	182	8038	영남
대구광역시	남구	대명1동	10202	4823	2694	741	751	210	103	32	15	7	0	1	2	8	14	46	26	13	3	3	2	1	29	4701	122	5379	영남
대구광역시	남구	대명2동	10738	5212	2783	788	848	268	115	33	12	5	1	3	3	10	28	43	41	10	9	2	1	4	19	5026	186	5526	영남
대구광역시	남구	대명3동	12012	5430	3230	701	671	239	126	40	16	9	0	6	11	14	27	51	36	10	8	0	8	4	38	5245	185	6582	영남
대구광역시	남구	대명4동	10319	4786	2931	592	542	212	124	22	12	6	1	2	4	10	13	34	31	8	8	4	3	3	28	4590	196	5533	영남
대구광역시	남구	대명5동	7458	3498	1880	524	562	134	89	20	7	1	3	5	4	13	19	46	24	9	6	1	6	2	24	3379	119	3960	영남
대구광역시	남구	대명6동	8722	4166	2367	632	577	179	86	23	11	6	2	0	4	10	18	47	15	14	6	2	9	1	30	4039	127	4556	영남
대구광역시	남구	대명9동	13555	6068	3300	890	904	333	158	29	13	8	1	6	4	11	26	62	62	12	7	2	3	5	37	5873	195	7487	영남
대구광역시	남구	대명10동	8445	4031	2375	498	598	166	81	22	9	1	0	3	2	9	26	30	30	3	4	5	3	1	37	3903	128	4414	영남
대구광역시	남구	대명11동	8157	3756	2314	468	518	131	70	14	15	1	1	2	1	8	15	22	18	6	6	0	5	5	18	3638	118	4401	영남
대구광역시	동구	신암1동	10098	5693	3435	591	772	242	108	49	58	5	4	3	8	17	25	14	34	21	4	2	4	7	63	5466	227	4405	영남
대구광역시	동구	신암2동	9835	5813	3000	833	999	312	132	54	58	4	2	2	3	14	34	27	26	29	13	3	6	12	46	5609	204	4022	영남
대구광역시	동구	신암3동	6980	3816	2243	423	560	157	91	29	37	8	0	1	4	7	19	11	6	21	5	3	2	5	43	3675	141	3164	영남
대구광역시	동구	신암4동	15067	7567	4370	933	1029	340	157	77	69	10	2	2	6	20	48	29	36	37	8	0	11	17	61	7262	305	7500	영남
대구광역시	동구	신암5동	7187	4031	2328	461	625	185	60	34	52	12	2	2	3	6	17	15	18	33	8	1	3	9	25	3899	132	3156	영남
대구광역시	동구	신천1·2동	11727	6974	3747	925	1176	359	150	41	73	2	3	5	4	13	26	34	30	26	7	1	2	13	50	6687	287	4753	영남
대구광역시	동구	신천3동	9683	5412	2925	719	870	290	168	31	48	6	2	4	10	8	28	15	38	24	4	0	3	9	29	5231	181	4271	영남
대구광역시	동구	신천4동	8253	4160	2410	498	602	197	97	29	19	3	4	2	0	12	22	10	25	19	7	1	0	5	27	3989	171	4093	영남
대구광역시	동구	효목1동	13042	7232	4348	811	952	331	146	51	55	5	1	7	8	14	32	21	40	57	9	0	4	8	59	6959	273	5810	영남
대구광역시	동구	효목2동	13666	7506	4329	982	1084	345	185	52	33	6	4	8	5	10	39	24	64	34	7	0	4	7	47	7269	237	6160	영남
대구광역시	동구	도평동	4020	2283	1214	272	374	100	101	14	5	2	0	2	2	12	9	6	9	4	4	1	1	0	27	2159	124	1737	영남
대구광역시	동구	불로·봉무동	19163	10584	4967	1708	2028	714	351	87	25	10	6	2	7	29	66	31	68	31	14	2	7	9	68	10230	354	8579	영남
대구광역시	동구	지저동	9186	4912	2918	549	683	211	78	44	47	8	2	3	5	12	19	19	17	15	7	2	0	6	32	4677	235	4274	영남
대구광역시	동구	동촌동	13083	6532	3751	776	901	270	166	48	54	5	6	7	7	19	36	32	30	40	15	2	4	11	67	6247	285	6551	영남
대구광역시	동구	방촌동	16556	8968	4387	1375	1581	562	269	76	19	9	6	3	10	24	34	28	54	30	6	4	5	7	98	8587	381	7588	영남
대구광역시	동구	해안동	14490	6907	3518	934	1095	344	281	62	6	10	6	4	5	17	47	28	31	18	11	1	3	9	107	6537	370	7583	영남
대구광역시	동구	안심1동	35581	17627	7735	3080	3165	1153	716	141	20	20	9	14	15	50	112	79	120	83	27	4	7	20	218	16788	839	17954	영남
대구광역시	동구	안심2동	9226	4480	2225	655	742	247	185	34	6	6	1	2	0	12	34	13	28	13	2	0	2	5	34	4246	234	4746	영남
대구광역시	동구	안심3·4동	40263	21227	8314	4163	4457	1738	795	184	27	20	15	12	8	40	155	89	171	83	26	9	7	14	157	20484	743	19036	영남
대구광역시	동구	공산동	12502	6924	3621	817	1233	366	228	33	13	9	4	5	6	32	37	9	51	20	12	1	7	10	76	6590	334	5578	영남
대구광역시	북구	고성동	5652	3086	1830	348	478	124	67	26	2	2	1	2	1	8	8	8	13	2	1	1	0	0	20	2942	144	2566	영남
대구광역시	북구	칠성동	16609	8968	4687	1321	1726	474	186	51	3	8	1	7	7	17	29	28	53	20	9	0	1	3	46	8677	291	7641	영남
대구광역시	북구	침산1동	4419	2196	1362	233	307	81	43	11	1	4	1	2	2	5	6	9	8	11	5	0	1	1	19	2112	84	2223	영남
대구광역시	북구	침산2동	12411	7095	3579	1089	1441	445	156	33	3	4	1	2	6	16	27	18	52	10	6	2	2	3	34	6929	166	5316	영남
대구광역시	북구	침산3동	16277	9278	4883	1393	1787	470	184	50	10	12	1	4	5	12	43	35	34	13	8	2	3	3	44	8996	282	6999	영남
대구광역시	북구	노원동	9709	4844	3186	484	594	163	89	19	6	2	1	0	1	8	29	10	12	11	5	0	5	4	52	4681	163	4865	영남
대구광역시	북구	산격1동	9907	5081	3174	483	624	173	136	28	13	3	2	3	4	12	13	11	28	9	10	0	3	5	50	4784	297	4826	영남
대구광역시	북구	산격2동	10046	5559	3052	764	956	268	141	33	6	10	2	5	4	12	23	14	24	13	8	1	1	1	33	5371	188	4487	영남
대구광역시	북구	산격3동	8018	4013	2101	638	626	263	65	29	2	6	2	2	3	11	10	17	34	9	6	1	2	5	25	3857	156	4005	영남
대구광역시	북구	산격4동	8316	4372	2596	538	610	205	87	33	3	7	4	0	5	9	24	18	21	9	7	0	2	4	32	4214	158	3944	영남
대구광역시	북구	복현1동	6441	3109	1487	501	572	221	78	16	4	7	1	2	0	8	10	13	45	10	6	0	2	3	21	3007	102	3332	영남
대구광역시	북구	복현2동	23850	12917	6292	2148	2513	785	348	64	11	21	6	4	10	25	81	49	72	57	16	0	7	7	62	12578	339	10933	영남
대구광역시	북구	대현동	14564	7734	4166	1060	1291	439	143	48	7	13	1	6	3	23	43	29	61	18	3	2	3	2	45	7406	328	6830	영남
대구광역시	북구	검단동	6815	3607	2078	429	524	165	91	26	7	3	0	1	4	9	27	20	30	4	4	0	1	3	35	3461	146	3208	영남
대구광역시	북구	무태조야동	22257	11635	5721	1726	2274	880	222	110	9	21	6	6	12	19	51	36	75	32	21	2	2	5	61	11291	344	10622	영남
대구광역시	북구	관문동	17251	9240	4803	1325	1552	635	203	108	8	11	4	6	4	30	38	27	49	32	12	1	4	4	77	8933	307	8011	영남
대구광역시	북구	태전1동	19199	9985	5143	1423	1597	725	270	136	19	13	8	11	3	16	55	35	62	31	14	7	1	7	67	9643	342	9214	영남
대구광역시	북구	태전2동	19465	10166	5350	1385	1565	653	313	195	12	13	3	4	6	26	68	31	53	26	22	4	4	4	81	9818	348	9299	영남
대구광역시	북구	구암동	28783	15827	7391	2470	2978	1423	342	208	17	27	4	10	10	37	101	57	111	42	32	6	6	9	106	15387	440	12956	영남
대구광역시	북구	관음동	15733	8119	4194	980	1315	650	279	139	6	9	4	8	3	24	58	21	37	10	13	5	7	9	61	7832	287	7614	영남
대구광역시	북구	읍내동	22016	11613	5850	1582	1919	936	352	164	14	11	2	13	8	33	87	36	81	26	18	4	2	5	76	11219	394	10403	영남
대구광역시	북구	동천동	22263	12873	5651	2161	2506	1344	280	200	22	8	4	16	9	30	52	39	89	35	6	5	2	6	84	12549	324	9390	영남
대구광역시	북구	국우동	18713	9837	4285	1651	1774	1036	273	144	11	12	2	7	8	28	50	29	59	29	15	2	3	5	85	9508	329	8876	영남
대구광역시	서구	내당1동	9820	4473	2614	531	660	177	130	48	3	5	5	4	3	7	19	22	32	16	5	1	1	6	27	4316	157	5347	영남
대구광역시	서구	내당2·3동	9949	4647	2833	525	564	164	96	46	3	1	3	3	3	15	14	17	23	8	11	0	5	3	54	4391	256	5302	영남
대구광역시	서구	내당4동	15586	7368	4131	946	1142	355	205	63	8	13	3	5	6	18	46	21	69	11	7	1	2	6	46	7104	264	8218	영남
대구광역시	서구	비산1동	9835	4612	2761	471	512	172	164	62	12	7	0	5	6	11	16	21	14	13	5	1	1	6	69	4329	283	5223	영남
대구광역시	서구	비산2·3동	9796	4729	2939	418	538	166	152	47	7	6	9	5	6	17	24	29	25	7	3	1	5	6	63	4473	256	5067	영남
대구광역시	서구	비산4동	9510	4556	2773	466	572	172	108	40	9	8	0	2	4	7	20	23	19	11	7	2	4	5	51	4303	253	4954	영남
대구광역시	서구	비산5동	6361	3032	1983	313	315	93	67	31	4	1	2	2	0	5	10	9	9	9	4	0	3	2	30	2892	140	3329	영남
대구광역시	서구	비산6동	7663	3731	2280	414	416	127	122	42	5	3	6	3	6	6	24	21	15	5	6	3	3	4	42	3553	178	3932	영남
대구광역시	서구	비산7동	10891	4982	3103	483	572	168	144	48	10	8	5	6	5	13	16	18	20	9	12	0	3	5	52	4700	282	5909	영남
대구광역시	서구	평리1동	7563	3605	2142	348	426	122	194	39	5	3	1	3	4	10	22	18	26	4	6	1	3	7	33	3417	188	3958	영남
대구광역시	서구	평리2동	7482	3778	2082	503	599	184	94	30	4	5	2	1	3	12	13	17	11	4	6	1	4	1	39	3615	163	3704	영남
대구광역시	서구	평리3동	11661	5548	3314	655	711	232	130	49	11	11	1	5	4	24	30	25	33	10	12	1	1	10	51	5320	228	6113	영남
대구광역시	서구	평리4동	16064	7676	4254	1014	1181	345	232	75	8	11	4	2	7	9	51	28	43	20	11	2	4	9	43	7353	323	8388	영남
대구광역시	서구	평리5동	6247	2989	1822	331	400	103	89	38	5	2	0	2	3	12	12	16	16	10	3	1	0	2	29	2896	93	3258	영남
대구광역시	서구	평리6동	7359	3404	2113	317	442	137	115	26	4	1	1	3	2	11	15	13	17	5	7	0	2	2	34	3267	137	3955	영남
대구광역시	서구	상중이동	17774	8749	4836	1153	1364	422	238	78	13	9	4	10	7	21	47	23	63	31	17	1	3	8	57	8405	344	9025	영남
대구광역시	서구	원대동	8710	4103	2613	405	458	155	91	42	2	5	2	5	5	15	18	9	15	13	12	0	1	2	42	3910	193	4607	영남
대구광역시	중구	동인동	9136	4275	2328	641	628	189	115	19	14	5	1	3	2	4	16	56	56	12	0	0	3	1	22	4115	160	4861	영남
대구광역시	중구	삼덕동	5590	2643	1161	511	517	175	99	15	3	3	2	2	3	2	19	30	26	6	1	0	0	0	12	2587	56	2947	영남
대구광역시	중구	성내1동	4094	1847	959	322	285	107	41	5	4	6	0	1	2	4	7	17	24	3	0	1	2	0	8	1798	49	2247	영남
대구광역시	중구	성내2동	4378	2066	1189	254	298	90	72	7	4	1	0	0	3	2	8	18	25	4	0	1	1	1	10	1988	78	2312	영남
대구광역시	중구	성내3동	3207	1507	976	145	179	50	42	7	3	1	3	1	1	6	3	11	6	2	1	1	0	0	11	1449	58	1700	영남
대구광역시	중구	대신동	6077	3269	1705	504	587	195	86	17	5	5	0	0	1	5	12	23	21	7	1	1	2	3	17	3197	72	2808	영남
대구광역시	중구	남산1동	4339	2162	1158	344	328	104	50	15	5	4	1	2	2	9	5	16	20	2	4	1	10	0	16	2096	66	2177	영남
대구광역시	중구	남산2동	4104	2057	1201	259	290	104	43	8	9	3	2	0	1	2	10	18	16	1	1	1	0	2	11	1982	75	2047	영남
대구광역시	중구	남산3동	6004	3085	1529	549	517	181	53	25	8	2	1	4	0	5	15	29	50	7	1	0	2	1	18	2997	88	2919	영남
대구광역시	중구	남산4동	10683	5966	3228	876	957	324	191	21	15	4	2	1	3	8	34	53	36	17	4	2	2	2	36	5816	150	4717	영남
대구광역시	중구	대봉1동	6647	3600	1937	510	664	172	103	17	8	4	1	2	2	9	13	19	32	6	1	0	6	0	14	3520	80	3047	영남
